,INST,EPXX,EPYY,EPZZ,EPXY,EPXZ,EPYZ,SIXX,SIYY,SIZZ,SIXY,SIXZ,SIYZ,EPXX_EL,EPYY_EL,EPZZ_EL,EPXY_EL,EPXZ_EL,EPYZ_EL,EPLXX,EPLYY,EPLZZ,EPLXY,EPLXZ,EPLYZ,LAMBDA,ALPHA,NITER,IP,EVP,GAMMAP,TIME,DOMAIN,XEQ,XM,Y,E_STORED,E_DISSIPATED
156,226.0,0.0190111110873192,0.0190111110873192,-0.0186844444444444,0.0,0.0,0.0,-4000000.0,-4000000.0,-19270607.8155744,0.0,0.0,0.0,0.000201961328210399,0.000201961328210399,-0.00191895642395271,0.0,0.0,0.0,0.0188091497590218,0.0188091497590218,-0.0167654880204917,0.0,0.0,0.0,0.0392741631153016,0.571188934154689,5.0,1.0,0.0208528114975519,0.0,186.0,1.0,14115841.3784927,-9335172.42395084,90000.0,0.0,0.0
157,227.2,0.0191472869997071,0.0191472869997071,-0.0188035555555556,0.0,0.0,0.0,-3999999.99999969,-3999999.99999969,-19244332.1315973,0.0,0.0,0.0,0.000201231448099952,0.000201231448099952,-0.00191603690351083,0.0,0.0,0.0,0.0189460555515202,0.0189460555515202,-0.0168875186520447,0.0,0.0,0.0,0.0395600272024559,0.574950264735137,5.0,1.0,0.0210045924509957,0.0,187.2,1.0,14105220.3897254,-9323092.90721351,90000.0,0.0,0.0
158,228.4,0.019283425821361,0.019283425821361,-0.0189226666666667,0.0,0.0,0.0,-3999999.9999997,-3999999.9999997,-19218439.3100769,0.0,0.0,0.0,0.000200512203057716,0.000200512203057716,-0.00191315992334189,0.0,0.0,0.0,0.0190829136182165,0.0190829136182165,-0.0170095067433248,0.0,0.0,0.0,0.0398457916364647,0.578675223924184,5.0,1.0,0.0211563204931082,0.0,188.4,1.0,14094754.1591694,-9311189.4008689,90000.0,0.0,0.0
159,229.6,0.0194195279517191,0.0194195279517191,-0.0190417777777778,0.0,0.0,0.0,-3999999.99999887,-3999999.99999887,-19192925.2278832,0.0,0.0,0.0,0.000199803478552405,0.000199803478552405,-0.00191032502532042,0.0,0.0,0.0,0.0192197244730801,0.0192197244730801,-0.0171314527524574,0.0,0.0,0.0,0.0401314574905144,0.582363952803158,4.0,1.0,0.0213079961937029,0.0,189.6,1.0,14084441.0201992,-9299460.009422,90000.0,0.0,0.0
160,230.8,0.0195555937966543,0.0195555937966543,-0.0191608888888889,0.0,0.0,0.0,-3999999.99999971,-3999999.99999971,-19167785.6954686,0.0,0.0,0.0,0.000199105158207484,0.000199105158207484,-0.00190753174394097,0.0,0.0,0.0,0.0193564886383603,0.0193564886383603,-0.0172533571449479,0.0,0.0,0.0,0.0404170258550794,0.586016604307617,4.0,1.0,0.0214596201317727,0.0,190.8,1.0,14074279.2793435,-9287902.80684545,90000.0,0.0,0.0
161,232.0,0.0196916237676892,0.0196916237676892,-0.01928,0.0,0.0,0.0,-3999999.99999973,-3999999.99999973,-19143016.4649633,0.0,0.0,0.0,0.000198417124026782,0.000198417124026782,-0.00190477960721816,0.0,0.0,0.0,0.019493206643576,0.019493206643576,-0.0173752203927818,0.0,0.0,0.0,0.0407024978358139,0.589633342572213,4.0,1.0,0.0216111928943701,0.0,192.0,1.0,14064267.2195547,-9276515.8402981,90000.0,0.0,0.0
162,233.2,0.0198276182812504,0.0198276182812504,-0.0193991111111111,0.0,0.0,0.0,-3999999.99999899,-3999999.99999899,-19118613.2378766,0.0,0.0,0.0,0.000197739256607769,0.000197739256607769,-0.00190206813754191,0.0,0.0,0.0,0.0196298790245565,0.0196298790245565,-0.0174970429735692,0.0,0.0,0.0,0.0409878745515481,0.593214342296188,4.0,1.0,0.0217627150755437,0.0,193.2,1.0,14054403.1033245,-9265297.13366801,90000.0,0.0,0.0
163,234.4,0.0199635777579652,0.0199635777579652,-0.0195182222222222,0.0,0.0,0.0,-4000000.0,-4000000.0,-19094571.6723624,0.0,0.0,0.0,0.000197071435343399,0.000197071435343399,-0.00189939685248471,0.0,0.0,0.0,0.0197665063225356,0.0197665063225356,-0.0176188253697375,0.0,0.0,0.0,0.0412731571323976,0.596759788129596,5.0,1.0,0.0219141872753338,0.0,194.4,1.0,14044685.1756204,-9254244.69091288,90000.0,0.0,0.0
164,235.6,0.0200995026219972,0.0200995026219972,-0.0196373333333333,0.0,0.0,0.0,-3999999.99999976,-3999999.99999976,-19070887.3900653,0.0,0.0,0.0,0.000196413538612946,0.000196413538612946,-0.00189676526556283,0.0,0.0,0.0,0.0199030890832982,0.0199030890832982,-0.0177405680677705,0.0,0.0,0.0,0.0415583467179796,0.600269874080095,4.0,1.0,0.0220656100988258,0.0,195.6,1.0,14035111.6666507,-9243356.49920421,90000.0,0.0,0.0
165,236.8,0.0202353933004174,0.0202353933004174,-0.0197564444444444,0.0,0.0,0.0,-4000000.0,-4000000.0,-19047555.9826224,0.0,0.0,0.0,0.000195765443961732,0.000195765443961732,-0.00189417288695804,0.0,0.0,0.0,0.0200396278563696,0.0200396278563696,-0.0178622715574864,0.0,0.0,0.0,0.0418434444557228,0.603744802940013,5.0,1.0,0.0222169841552528,0.0,196.8,1.0,14025680.7944957,-9232630.53192001,90000.0,0.0,0.0
