,INST,EPXX,EPYY,EPZZ,EPXY,EPXZ,EPYZ,SIXX,SIYY,SIZZ,SIXY,SIXZ,SIYZ,EPXX_EL,EPYY_EL,EPZZ_EL,EPXY_EL,EPXZ_EL,EPYZ_EL,EPLXX,EPLYY,EPLZZ,EPLXY,EPLXZ,EPLYZ,LAMBDA,ALPHA,NITER,IP,EVP,GAMMAP,TIME,DOMAIN,XEQ,XM,Y,E_STORED,E_DISSIPATED
111,172.0,0.013089496309177,0.013089496309177,-0.0133244444444444,0.0,0.0,0.0,-4000000.0,-4000000.0,-18323505.595605,0.0,0.0,0.0,0.000175652933211251,0.000175652933211251,-0.00181372284395611,0.0,0.0,0.0,0.0129138433759497,0.0129138433759498,-0.0115107216004883,0.0,0.0,0.0,0.0269645570209381,0.0363905672282295,3.0,1.0,0.0143169651514112,0.0,132.0,1.0,13733009.7819758,-8899768.45400944,90000.0001695317,0.0,0.0
112,173.2,0.0132229302221682,0.0132229302221682,-0.0134435555555556,0.0,0.0,0.0,-4000000.0,-4000000.0,-18325533.7091896,0.0,0.0,0.0,0.000175709269699712,0.000175709269699712,-0.00181394818990996,0.0,0.0,0.0,0.0130472209524525,0.0130472209524525,-0.0116296073656456,0.0,0.0,0.0,0.0272430540695875,0.0369154879848671,3.0,1.0,0.0144648345392594,0.0,133.2,1.0,13733829.5730735,-8900700.82296193,90000.0001636144,0.0,0.0
113,174.4,0.0133563676665821,0.0133563676665821,-0.0135626666666667,0.0,0.0,0.0,-4000000.0,-4000000.0,-18327525.3702963,0.0,0.0,0.0,0.000175764593619342,0.000175764593619342,-0.00181416948558848,0.0,0.0,0.0,0.0131806030729467,0.0131806030729467,-0.0117484971810782,0.0,0.0,0.0,0.0275215606062502,0.0374427861910644,3.0,1.0,0.0146127089648153,0.0,134.4,1.0,13734634.6295836,-8901616.43389909,90000.0001579634,0.0,0.0
114,175.6,0.0134898085961145,0.0134898085961145,-0.0136817777777778,0.0,0.0,0.0,-3999999.99999999,-3999999.99999999,-18329481.056891,0.0,0.0,0.0,0.000175818918246974,0.000175818918246974,-0.001814386784099,0.0,0.0,0.0,0.0133139896778515,0.0133139896778515,-0.0118673909936788,0.0,0.0,0.0,0.0278000765065192,0.0379724544795999,3.0,1.0,0.0147605883620243,0.0,135.6,1.0,13735425.1447065,-8902515.50655246,90000.0001525642,0.0,0.0
115,176.8,0.0136232529655885,0.0136232529655885,-0.0138008888888889,0.0,0.0,0.0,-4000000.0,-4000000.0,-18331401.2353055,0.0,0.0,0.0,0.000175872256536263,0.000175872256536263,-0.00181460013725616,0.0,0.0,0.0,0.0134473807090362,0.0134473807090362,-0.0119862887516327,0.0,0.0,0.0,0.0280786016490154,0.0385044856248429,3.0,1.0,0.0149084726664397,0.0,136.8,1.0,13736201.3069398,-8903398.25530513,90000.000147403,0.0,0.0
116,178.0,0.0137567007309136,0.0137567007309136,-0.01392,0.0,0.0,0.0,-4000000.0,-4000000.0,-18333286.3606543,0.0,0.0,0.0,0.000175924621129286,0.000175924621129285,-0.00181480959562825,0.0,0.0,0.0,0.0135807761097684,0.0135807761097684,-0.0121051904043717,0.0,0.0,0.0,0.0283571359152798,0.0390388725378078,3.0,1.0,0.015056361815165,0.0,138.0,1.0,13736963.300247,-8904264.88938342,90000.0001424668,0.0,0.0
117,179.2,0.0138901518490477,0.0138901518490477,-0.0140391111111111,0.0,0.0,0.0,-4000000.0,-4000000.0,-18335136.8772337,0.0,0.0,0.0,0.000175976024367604,0.000175976024367604,-0.00181501520858152,0.0,0.0,0.0,0.0137141758246641,0.0137141758246641,-0.0122240959025296,0.0,0.0,0.0,0.0286356791896688,0.03957560826138,3.0,1.0,0.0152042557467987,0.0,139.2,1.0,13737711.3042187,-8905115.61304022,90000.0001377436,0.0,0.0
118,180.4,0.0140236062779596,0.0140236062779596,-0.0141582222222222,0.0,0.0,0.0,-4000000.0,-4000000.0,-18336953.2189023,0.0,0.0,0.0,0.000176026478302841,0.000176026478302841,-0.00181521702432248,0.0,0.0,0.0,0.0138475797996408,0.0138475797996408,-0.0123430051978997,0.0,0.0,0.0,0.0289142313592558,0.0401146859657043,3.0,1.0,0.0153521544013818,0.0,140.4,1.0,13738445.4942265,-8905950.62572991,90000.0001332219,0.0,0.0
119,181.6,0.0141570639765942,0.0141570639765942,-0.0142773333333333,0.0,0.0,0.0,-4000000.0,-4000000.0,-18338735.8094445,0.0,0.0,0.0,0.000176075994706791,0.000176075994706791,-0.00181541508993827,0.0,0.0,0.0,0.0139809879818714,0.0139809879818714,-0.0124619182433951,0.0,0.0,0.0,0.0291927923137363,0.0406560989437299,3.0,1.0,0.0155000577203477,0.0,141.6,1.0,13739166.0415698,-8906770.12227566,90000.0001288913,0.0,0.0
120,182.8,0.0142905249048384,0.0142905249048384,-0.0143964444444444,0.0,0.0,0.0,-4000000.0,-4000000.0,-18340485.062919,0.0,0.0,0.0,0.000176124585081082,0.000176124585081082,-0.00181560945143544,0.0,0.0,0.0,0.0141144003197413,0.0141144003197413,-0.012580834993009,0.0,0.0,0.0,0.0294713619453373,0.0411998406069035,3.0,1.0,0.0156479656464737,0.0,142.8,1.0,13739873.1136167,-8907574.29302947,90000.0001247417,0.0,0.0
