,INST,EPXX,EPYY,EPZZ,EPXY,EPXZ,EPYZ,SIXX,SIYY,SIZZ,SIXY,SIXZ,SIYZ,EPXX_EL,EPYY_EL,EPZZ_EL,EPXY_EL,EPXZ_EL,EPYZ_EL,LAMBDA,NITER,IP,EVP,TIME,E_STORED,E_DISSIPATED
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,200.0,-0.00111111111111111,-0.00111111111111111,-0.00111111111111111,0.0,0.0,0.0,-20000000.0,-20000000.0,-20000000.0,0.0,0.0,0.0,-0.00111111111111111,-0.00111111111111111,-0.00111111111111111,0.0,0.0,0.0,0.0,2.0,0.0,0.0,200.0,0.0,0.0
2,201.2,-0.00108222222222222,-0.00108222222222222,-0.00122666666666666,0.0,0.0,0.0,-20000000.0,-20000000.0,-21040000.0,0.0,0.0,0.0,-0.00108222222222222,-0.00108222222222222,-0.00122666666666667,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.19999999999999,0.0,0.0
3,202.4,-0.00105333333333333,-0.00105333333333333,-0.00134222222222222,0.0,0.0,0.0,-20000000.0,-20000000.0,-22080000.0,0.0,0.0,0.0,-0.00105333333333333,-0.00105333333333333,-0.00134222222222222,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.40000000000001,0.0,0.0
4,203.6,-0.00102444444444444,-0.00102444444444444,-0.00145777777777778,0.0,0.0,0.0,-20000000.0,-20000000.0,-23120000.0,0.0,0.0,0.0,-0.00102444444444444,-0.00102444444444444,-0.00145777777777778,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.59999999999999,0.0,0.0
5,204.8,-0.000995555555555554,-0.000995555555555554,-0.00157333333333333,0.0,0.0,0.0,-20000000.0,-20000000.0,-24160000.0,0.0,0.0,0.0,-0.000995555555555555,-0.000995555555555555,-0.00157333333333333,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.80000000000001,0.0,0.0
6,206.0,-0.000966666666666665,-0.000966666666666666,-0.00168888888888889,0.0,0.0,0.0,-20000000.0,-20000000.0,-25200000.0,0.0,0.0,0.0,-0.000966666666666666,-0.000966666666666667,-0.00168888888888889,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0
7,207.2,-0.000937777777777776,-0.000937777777777777,-0.00180444444444444,0.0,0.0,0.0,-20000000.0,-20000000.0,-26240000.0,0.0,0.0,0.0,-0.000937777777777778,-0.000937777777777778,-0.00180444444444444,0.0,0.0,0.0,0.0,2.0,0.0,0.0,7.19999999999999,0.0,0.0
8,208.4,-0.000908888888888887,-0.000908888888888888,-0.00192,0.0,0.0,0.0,-20000000.0,-20000000.0,-27280000.0,0.0,0.0,0.0,-0.000908888888888889,-0.000908888888888889,-0.00192,0.0,0.0,0.0,0.0,2.0,0.0,0.0,8.40000000000001,0.0,0.0
9,209.6,-0.000879999999999999,-0.000879999999999999,-0.00203555555555555,0.0,0.0,0.0,-20000000.0,-20000000.0,-28320000.0,0.0,0.0,0.0,-0.00088,-0.00088,-0.00203555555555556,0.0,0.0,0.0,0.0,2.0,0.0,0.0,9.59999999999999,0.0,0.0
