,INST,EPXX,EPYY,EPZZ,EPXY,EPXZ,EPYZ,SIXX,SIYY,SIZZ,SIXY,SIXZ,SIYZ,EPXX_EL,EPYY_EL,EPZZ_EL,EPXY_EL,EPXZ_EL,EPYZ_EL,LAMBDA,NITER,IP,EVP,TIME,E_STORED,E_DISSIPATED
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,40.0,-0.00103589479038151,-0.00103589479038151,-0.00103589479038151,0.0,0.0,0.0,-4000000.0,-4000000.0,-4000000.0,0.0,0.0,0.0,-0.00103589479038151,-0.00103589479038151,-0.00103589479038151,0.0,0.0,0.0,0.0,2.0,0.0,0.0,40.0,0.0,0.0
2,41.2,-0.00100693068517189,-0.00100693068517189,-0.00115175121121998,0.0,0.0,0.0,-4000000.0,-4000000.0,-4223683.76,0.0,0.0,0.0,-0.00100693068517189,-0.00100693068517189,-0.00115175121121998,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.2,0.0,0.0
3,42.4,-0.000977966579962273,-0.000977966579962272,-0.00126760763205846,0.0,0.0,0.0,-4000000.0,-4000000.0,-4447367.52,0.0,0.0,0.0,-0.000977966579962273,-0.000977966579962273,-0.00126760763205846,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.4,0.0,0.0
4,43.6,-0.000949002474752654,-0.000949002474752654,-0.00138346405289693,0.0,0.0,0.0,-4000000.0,-4000000.0,-4671051.28,0.0,0.0,0.0,-0.000949002474752654,-0.000949002474752654,-0.00138346405289693,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.6,0.0,0.0
5,44.8,-0.000920038369543036,-0.000920038369543035,-0.00149932047373541,0.0,0.0,0.0,-4000000.0,-4000000.0,-4894735.04,0.0,0.0,0.0,-0.000920038369543036,-0.000920038369543036,-0.00149932047373541,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.8,0.0,0.0
6,46.0,-0.000891074264333417,-0.000891074264333417,-0.00161517689457388,0.0,0.0,0.0,-4000000.0,-4000000.0,-5118418.8,0.0,0.0,0.0,-0.000891074264333417,-0.000891074264333417,-0.00161517689457388,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0
7,47.2,-0.000862110159123799,-0.000862110159123798,-0.00173103331541235,0.0,0.0,0.0,-4000000.0,-4000000.0,-5342102.56,0.0,0.0,0.0,-0.000862110159123799,-0.000862110159123799,-0.00173103331541235,0.0,0.0,0.0,0.0,2.0,0.0,0.0,7.2,0.0,0.0
8,48.4,-0.00083314605391418,-0.00083314605391418,-0.00184688973625083,0.0,0.0,0.0,-4000000.0,-4000000.0,-5565786.32,0.0,0.0,0.0,-0.00083314605391418,-0.00083314605391418,-0.00184688973625083,0.0,0.0,0.0,0.0,2.0,0.0,0.0,8.4,0.0,0.0
9,49.6,-0.000804181948704562,-0.000804181948704561,-0.0019627461570893,0.0,0.0,0.0,-4000000.0,-4000000.0,-5789470.08,0.0,0.0,0.0,-0.000804181948704562,-0.000804181948704562,-0.0019627461570893,0.0,0.0,0.0,0.0,2.0,0.0,0.0,9.6,0.0,0.0
10,50.8,-0.000775217843494943,-0.000775217843494943,-0.00207860257792778,0.0,0.0,0.0,-4000000.0,-4000000.0,-6013153.84,0.0,0.0,0.0,-0.000775217843494943,-0.000775217843494943,-0.00207860257792777,0.0,0.0,0.0,0.0,2.0,0.0,0.0,10.8,0.0,0.0
11,52.0,-0.000746253738285325,-0.000746253738285324,-0.00219445899876625,0.0,0.0,0.0,-4000000.0,-4000000.0,-6236837.6,0.0,0.0,0.0,-0.000746253738285325,-0.000746253738285325,-0.00219445899876625,0.0,0.0,0.0,0.0,2.0,0.0,0.0,12.0,0.0,0.0
12,53.2,-0.000717289633075706,-0.000717289633075706,-0.00231031541960472,0.0,0.0,0.0,-4000000.0,-4000000.0,-6460521.36,0.0,0.0,0.0,-0.000717289633075706,-0.000717289633075706,-0.00231031541960472,0.0,0.0,0.0,0.0,2.0,0.0,0.0,13.2,0.0,0.0
13,54.4,-0.000688325527866088,-0.000688325527866087,-0.0024261718404432,0.0,0.0,0.0,-4000000.0,-4000000.0,-6684205.12,0.0,0.0,0.0,-0.000688325527866088,-0.000688325527866088,-0.0024261718404432,0.0,0.0,0.0,0.0,2.0,0.0,0.0,14.4,0.0,0.0
14,55.6,-0.000659361422656469,-0.000659361422656469,-0.00254202826128167,0.0,0.0,0.0,-4000000.0,-4000000.0,-6907888.88,0.0,0.0,0.0,-0.000659361422656469,-0.000659361422656469,-0.00254202826128167,0.0,0.0,0.0,0.0,2.0,0.0,0.0,15.6,0.0,0.0
15,56.8,-0.000630397317446851,-0.00063039731744685,-0.00265788468212015,0.0,0.0,0.0,-4000000.0,-4000000.0,-7131572.64,0.0,0.0,0.0,-0.000630397317446851,-0.000630397317446851,-0.00265788468212014,0.0,0.0,0.0,0.0,2.0,0.0,0.0,16.8,0.0,0.0
16,58.0,-0.000601433212237232,-0.000601433212237232,-0.00277374110295862,0.0,0.0,0.0,-4000000.0,-4000000.0,-7355256.4,0.0,0.0,0.0,-0.000601433212237232,-0.000601433212237232,-0.00277374110295862,0.0,0.0,0.0,0.0,2.0,0.0,0.0,18.0,0.0,0.0
17,59.2,-0.000572469107027614,-0.000572469107027614,-0.00288959752379709,0.0,0.0,0.0,-4000000.0,-4000000.0,-7578940.16,0.0,0.0,0.0,-0.000572469107027614,-0.000572469107027614,-0.00288959752379709,0.0,0.0,0.0,0.0,2.0,0.0,0.0,19.2,0.0,0.0
18,60.4,-0.000543505001817996,-0.000543505001817995,-0.00300545394463557,0.0,0.0,0.0,-4000000.0,-4000000.0,-7802623.92,0.0,0.0,0.0,-0.000543505001817996,-0.000543505001817996,-0.00300545394463557,0.0,0.0,0.0,0.0,2.0,0.0,0.0,20.4,0.0,0.0
19,61.6,-0.000514540896608377,-0.000514540896608377,-0.00312131036547404,0.0,0.0,0.0,-4000000.0,-4000000.0,-8026307.68,0.0,0.0,0.0,-0.000514540896608377,-0.000514540896608377,-0.00312131036547404,0.0,0.0,0.0,0.0,2.0,0.0,0.0,21.6,0.0,0.0
20,62.8,-0.000485576791398759,-0.000485576791398758,-0.00323716678631251,0.0,0.0,0.0,-4000000.0,-4000000.0,-8249991.44,0.0,0.0,0.0,-0.000485576791398759,-0.000485576791398759,-0.00323716678631251,0.0,0.0,0.0,0.0,2.0,0.0,0.0,22.8,0.0,0.0
21,64.0,-0.00045661268618914,-0.000456612686189139,-0.00335302320715099,0.0,0.0,0.0,-4000000.0,-4000000.0,-8473675.2,0.0,0.0,0.0,-0.00045661268618914,-0.00045661268618914,-0.00335302320715099,0.0,0.0,0.0,0.0,2.0,0.0,0.0,24.0,0.0,0.0
22,65.2,-0.000427648580979521,-0.000427648580979521,-0.00346887962798946,0.0,0.0,0.0,-4000000.0,-4000000.0,-8697358.96,0.0,0.0,0.0,-0.000427648580979521,-0.000427648580979521,-0.00346887962798946,0.0,0.0,0.0,0.0,2.0,0.0,0.0,25.2,0.0,0.0
23,66.4,-0.000398684475769903,-0.000398684475769903,-0.00358473604882794,0.0,0.0,0.0,-4000000.0,-4000000.0,-8921042.72,0.0,0.0,0.0,-0.000398684475769903,-0.000398684475769903,-0.00358473604882794,0.0,0.0,0.0,0.0,2.0,0.0,0.0,26.4,0.0,0.0
24,67.6,-0.000369720370560285,-0.000369720370560284,-0.00370059246966641,0.0,0.0,0.0,-4000000.0,-4000000.0,-9144726.48,0.0,0.0,0.0,-0.000369720370560285,-0.000369720370560285,-0.00370059246966641,0.0,0.0,0.0,0.0,2.0,0.0,0.0,27.6,0.0,0.0
25,68.8,-0.000340756265350666,-0.000340756265350666,-0.00381644889050488,0.0,0.0,0.0,-4000000.0,-4000000.0,-9368410.24,0.0,0.0,0.0,-0.000340756265350666,-0.000340756265350666,-0.00381644889050488,0.0,0.0,0.0,0.0,2.0,0.0,0.0,28.8,0.0,0.0
26,70.0,-0.000311792160141048,-0.000311792160141047,-0.00393230531134336,0.0,0.0,0.0,-4000000.0,-4000000.0,-9592094.0,0.0,0.0,0.0,-0.000311792160141048,-0.000311792160141048,-0.00393230531134336,0.0,0.0,0.0,0.0,2.0,0.0,0.0,30.0,0.0,0.0
27,71.2,-0.000282828054931429,-0.000282828054931429,-0.00404816173218183,0.0,0.0,0.0,-4000000.0,-4000000.0,-9815777.76,0.0,0.0,0.0,-0.000282828054931429,-0.000282828054931429,-0.00404816173218183,0.0,0.0,0.0,0.0,2.0,0.0,0.0,31.2,0.0,0.0
