,INST,EPXX,EPYY,EPZZ,EPXY,EPXZ,EPYZ,SIXX,SIYY,SIZZ,SIXY,SIXZ,SIYZ,EPXX_EL,EPYY_EL,EPZZ_EL,EPXY_EL,EPXZ_EL,EPYZ_EL,EPLXX,EPLYY,EPLZZ,EPLXY,EPLXZ,EPLYZ,LAMBDA,ALPHA,NITER,IP,EVP,GAMMAP,TIME,DOMAIN,XEQ,XM,Y,E_STORED,E_DISSIPATED
105,189.085714285714,0.0117341486606872,0.0117341486606872,-0.0126885714285714,0.0,0.0,0.0,-6428571.42857143,-6428571.42857143,-24423478.538497,0.0,0.0,0.0,0.000142715673688409,0.000142715673688409,-0.00235657698046792,0.0,0.0,0.0,0.0115914329869928,0.0115914329869928,-0.0103319944481035,0.0,0.0,0.0,0.0242033178375266,0.79971216617039,5.0,1.0,0.0128508715258821,0.0,124.8,1.0,17016697.802785,-12634389.1444936,89999.9999999999,0.0,0.0
106,190.285714285714,0.0118719418858921,0.0118719418858921,-0.0128071428571429,0.0,0.0,0.0,-6428571.42857142,-6428571.42857142,-24374258.5957582,0.0,0.0,0.0,0.000141348453056775,0.000141348453056775,-0.00235110809794138,0.0,0.0,0.0,0.0117305934328293,0.0117305934328293,-0.0104560347592015,0.0,0.0,0.0,0.0244938897197755,0.803668612290366,5.0,1.0,0.013005152106457,0.0,126.0,1.0,16996802.4326242,-12611761.6413375,90000.0,0.0,0.0
107,191.485714285714,0.0120095482106516,0.0120095482106516,-0.0129257142857143,0.0,0.0,0.0,-6428571.42857143,-6428571.42857143,-24326967.8993834,0.0,0.0,0.0,0.000140034822601919,0.000140034822601919,-0.00234585357612196,0.0,0.0,0.0,0.0118695133880437,0.0118695133880437,-0.0105798607095923,0.0,0.0,0.0,0.0247839594491871,0.807511104112483,5.0,1.0,0.013159166066495,0.0,127.2,1.0,16977686.8900781,-12590021.0556739,90000.0,0.0,0.0
108,192.685714285714,0.0121469766640486,0.0121469766640486,-0.0130442857142857,0.0,0.0,0.0,-6428571.42854102,-6428571.42854102,-24281513.248214,0.0,0.0,0.0,0.000138772193405303,0.000138772193405303,-0.00234080305932705,0.0,0.0,0.0,0.0120082044706447,0.0120082044706447,-0.0107034826549587,0.0,0.0,0.0,0.0250735512845702,0.811243937164995,4.0,1.0,0.0133129262863308,0.0,128.4,1.0,16959313.5019608,-12569124.540844,90000.0,0.0,0.0
109,193.885714285714,0.0122842357572626,0.0122842357572626,-0.0131628571428571,0.0,0.0,0.0,-6428571.42854512,-6428571.42854512,-24237806.7871968,0.0,0.0,0.0,0.000137558125043374,0.000137558125043374,-0.00233594678588047,0.0,0.0,0.0,0.0121466776322271,0.0121466776322271,-0.0108269103569767,0.0,0.0,0.0,0.0253626880932379,0.814871206968519,5.0,1.0,0.0134664449074775,0.0,129.6,1.0,16941646.7560871,-12549031.7079495,90000.0,0.0,0.0
110,195.085714285714,0.0124213335178827,0.0124213335178827,-0.0132814285714286,0.0,0.0,0.0,-6428571.42857142,-6428571.42857142,-24195765.6530399,0.0,0.0,0.0,0.000136390315759046,0.000136390315759046,-0.00233127554875047,0.0,0.0,0.0,0.0122849432021315,0.0122849432021315,-0.0109501530226781,0.0,0.0,0.0,0.0256513914432154,0.818396820077324,4.0,1.0,0.013619733381585,0.0,130.8,1.0,16924653.1579833,-12529704.462886,90000.0,0.0,0.0
111,196.285714285714,0.0125582775216249,0.0125582775216249,-0.0134,0.0,0.0,0.0,-6428571.42857143,-6428571.42857143,-24155311.6467159,0.0,0.0,0.0,0.000135266593361156,0.000135266593361156,-0.00232678065915891,0.0,0.0,0.0,0.0124230109282717,0.0124230109282717,-0.0110732193408411,0.0,0.0,0.0,0.0259396816884874,0.821824504426008,5.0,1.0,0.0137728025157023,0.0,132.0,1.0,16908301.0985228,-12511106.8558016,90000.0,0.0,0.0
112,197.485714285714,0.0126950749217142,0.0126950749217142,-0.0135185714285714,0.0,0.0,0.0,-6428571.42855424,-6428571.42855424,-24116370.9302975,0.0,0.0,0.0,0.00013418490679541,0.00013418490679541,-0.00232245391289115,0.0,0.0,0.0,0.0125608900149308,0.0125608900149308,-0.0111961175156803,0.0,0.0,0.0,0.0262275780479198,0.825157819029427,5.0,1.0,0.0139256625141814,0.0,133.2,1.0,16892560.7314146,-12493204.9417613,90000.0,0.0,0.0
113,198.685714285714,0.0128317324761334,0.0128317324761334,-0.0136371428571429,0.0,0.0,0.0,-6428571.42857143,-6428571.42857143,-24078873.7457915,0.0,0.0,0.0,0.000133143318335477,0.000133143318335477,-0.00231828755905619,0.0,0.0,0.0,0.01269858915781,0.01269858915781,-0.0113188552980867,0.0,0.0,0.0,0.0265150986784405,0.828400163080497,4.0,1.0,0.0140783230175333,0.0,134.4,1.0,16877403.8595464,-12475966.6514826,90000.0,0.0,0.0
114,199.885714285714,0.0129682565728872,0.0129682565728872,-0.0137557142857143,0.0,0.0,0.0,-6428571.42857143,-6428571.42857143,-24042754.154132,0.0,0.0,0.0,0.000132139996344937,0.000132139996344937,-0.00231427427109403,0.0,0.0,0.0,0.0128361165765543,0.0128361165765543,-0.0114414400146202,0.0,0.0,0.0,0.0268022607429565,0.831554784486681,5.0,1.0,0.0142307931384884,0.0,135.6,1.0,16862803.8294339,-12459361.6712898,90000.0,0.0,0.0
115,201.085714285714,0.0131046532534066,0.0131046532534066,-0.0138742857142857,0.0,0.0,0.0,-6428571.42857143,-6428571.42857143,-24007949.7937258,0.0,0.0,0.0,0.000131173208555874,0.000131173208555874,-0.00231040711993778,0.0,0.0,0.0,0.0129734800448629,0.0129734800448629,-0.0115638785943479,0.0,0.0,0.0,0.0270890804732234,0.834624787880894,4.0,1.0,0.0143830814953778,0.0,136.8,1.0,16848735.4336788,-12443361.332177,90000.0,0.0,0.0
116,202.285714285714,0.0132409282343179,0.0132409282343179,-0.0139928571428571,0.0,0.0,0.0,-6428571.42853287,-6428571.42853287,-23974401.6556345,0.0,0.0,0.0,0.000130241315834331,0.000130241315834331,-0.0023066795490409,0.0,0.0,0.0,0.0131106869185051,0.0131106869185051,-0.0116861775938162,0.0,0.0,0.0,0.0273755732283455,0.837613142145533,4.0,1.0,0.0145351962431939,0.0,138.0,1.0,16835174.8200529,-12427938.506407,90000.0,0.0,0.0
117,203.485714285714,0.0133770869276356,0.0133770869276356,-0.0141114285714286,0.0,0.0,0.0,-6428571.42857143,-6428571.42857143,-23942053.875477,0.0,0.0,0.0,0.000129342766382298,0.000129342766382298,-0.00230308535124348,0.0,0.0,0.0,0.0132477441612747,0.0132477441612747,-0.0118083432201851,0.0,0.0,0.0,0.0276617535489678,0.840522687479346,5.0,1.0,0.0146871451023644,0.0,139.2,1.0,16822099.4074525,-12413067.5119249,90000.0,0.0,0.0
118,204.685714285714,0.013513134459583,0.013513134459583,-0.01423,0.0,0.0,0.0,-6428571.42854187,-6428571.42854187,-23910853.5385896,0.0,0.0,0.0,0.00012847609036011,0.00012847609036011,-0.00229961864714652,0.0,0.0,0.0,0.0133846583692516,0.0133846583692516,-0.0119303813528535,0.0,0.0,0.0,0.0279476352079357,0.843356142042495,4.0,1.0,0.0148389353856497,0.0,140.4,1.0,16809487.8070022,-12398724.0226264,90000.0,0.0,0.0
119,205.885714285714,0.0136490756881633,0.0136490756881633,-0.0143485714285714,0.0,0.0,0.0,-6428571.42857143,-6428571.42857143,-23880750.4992283,0.0,0.0,0.0,0.000127639894819832,0.000127639894819832,-0.00229627386499362,0.0,0.0,0.0,0.0135214357933721,0.0135214357933721,-0.0120522975635778,0.0,0.0,0.0,0.0282332312574235,0.846116108153455,4.0,1.0,0.0149905740231665,0.0,141.6,1.0,16797319.747719,-12384884.9857499,90000.0000343786,0.0,0.0
120,207.085714285714,0.0137849152186693,0.0137849152186693,-0.0144671428571429,0.0,0.0,0.0,-6428571.4285656,-6428571.4285656,-23851697.2200131,0.0,0.0,0.0,0.000126832859286563,0.000126832859286563,-0.00229304572285892,0.0,0.0,0.0,0.0136580823594128,0.0136580823594128,-0.0121740971342839,0.0,0.0,0.0,0.0285185540706598,0.848805078404503,4.0,1.0,0.0151420675845416,0.0,142.8,1.0,16785576.0186184,-12371528.5463548,90000.0,0.0,0.0
121,208.285714285714,0.0139206574205385,0.0139206574205385,-0.0145857142857143,0.0,0.0,0.0,-6428571.42856596,-6428571.42856596,-23823648.598214,0.0,0.0,0.0,0.000126053730903226,0.000126053730903226,-0.00228992920932567,0.0,0.0,0.0,0.0137946036896667,0.0137946036896667,-0.0122957850763886,0.0,0.0,0.0,0.0288036153871895,0.851425440680969,4.0,1.0,0.0152934223029449,0.0,144.0,1.0,16774238.383112,-12358633.9708876,90000.0000282989,0.0,0.0
122,209.485714285714,0.014056306439195,0.014056306439195,-0.0147042857142857,0.0,0.0,0.0,-6428571.42856693,-6428571.42856693,-23796561.8434388,0.0,0.0,0.0,0.000125301321048279,0.000125301321048279,-0.00228691956990615,0.0,0.0,0.0,0.0139310051181792,0.0139310051181792,-0.0124173661443796,0.0,0.0,0.0,0.0290884263446858,0.85397948403296,4.0,1.0,0.0154446440919788,0.0,145.2,1.0,16763289.5496621,-12346181.5866064,90000.0,0.0,0.0
123,210.685714285714,0.0141918662114623,0.0141918662114623,-0.0148228571428571,0.0,0.0,0.0,-6428571.42857143,-6428571.42857143,-23770396.3185378,0.0,0.0,0.0,0.000124574500911765,0.000124574500911765,-0.00228401228936135,0.0,0.0,0.0,0.014067291710583,0.014067291710583,-0.0125388448534958,0.0,0.0,0.0,0.0293729975203674,0.856469402937516,4.0,1.0,0.0155957385676702,0.0,146.4,1.0,16752713.0877461,-12334152.7126508,90000.0000233917,0.0,0.0
124,211.885714285714,0.0143273404757837,0.0143273404757837,-0.0149414285714286,0.0,0.0,0.0,-6428571.42856795,-6428571.42856795,-23745113.4340825,0.0,0.0,0.0,0.000123872198566073,0.000123872198566073,-0.00228120307997761,0.0,0.0,0.0,0.014203468277251,0.014203468277251,-0.012660225491451,0.0,0.0,0.0,0.0296573389584612,0.858897302502424,4.0,1.0,0.0157467110630511,0.0,147.6,1.0,16742493.4029915,-12322529.607748,90000.0,0.0,0.0
125,213.085714285714,0.0144627327855472,0.0144627327855472,-0.01506,0.0,0.0,0.0,-6428571.42857143,-6428571.42857143,-23720676.5108774,0.0,0.0,0.0,0.00012319339514342,0.00012319339514342,-0.00227848786628797,0.0,0.0,0.0,0.0143395393904372,0.0143395393904372,-0.012781512133712,0.0,0.0,0.0,0.0299414602059934,0.861265202310588,4.0,1.0,0.0158975666471623,0.0,148.8,1.0,16732615.6655594,-12311295.4104282,90000.0000194124,0.0,0.0
