,INST,EPXX,EPYY,EPZZ,EPXY,EPXZ,EPYZ,SIXX,SIYY,SIZZ,SIXY,SIXZ,SIYZ,EPXX_EL,EPYY_EL,EPZZ_EL,EPXY_EL,EPXZ_EL,EPYZ_EL,EPLXX,EPLYY,EPLZZ,EPLXY,EPLXZ,EPLYZ,LAMBDA,ALPHA,NITER,IP,EVP,GAMMAP,TIME,DOMAIN,XEQ,XM,Y,E_STORED,E_DISSIPATED
203,282.4,0.0248900000111943,0.0248900000111943,-0.0242826666666667,0.0,0.0,0.0,-3999999.99999997,-3999999.99999997,-23417491.5632992,0.0,0.0,0.0,0.00031715254342498,0.00031715254342498,-0.00237972128481102,0.0,0.0,0.0,0.0245728474678135,0.0245728474678135,-0.0219029453818557,0.0,0.0,0.0,0.0513089656907768,0.949091760009013,3.0,1.0,0.0272427495537713,0.0,242.4,1.0,19294511.6460728,-10498585.8989261,90000.0000254904,0.0,0.0
204,283.6,0.0250239428954663,0.0250239428954663,-0.0244017777777778,0.0,0.0,0.0,-3999999.99999997,-3999999.99999997,-23414265.9120167,0.0,0.0,0.0,0.000317062942000466,0.000317062942000466,-0.00237936287911297,0.0,0.0,0.0,0.02470687995351,0.02470687995351,-0.0220224148986648,0.0,0.0,0.0,0.051588830212748,0.949621262026324,3.0,1.0,0.0273913450083552,0.0,243.6,1.0,19293207.7939926,-10497102.9952322,90000.0000246994,0.0,0.0
205,284.8,0.0251578793437854,0.0251578793437854,-0.0245208888888889,0.0,0.0,0.0,-3999999.99999997,-3999999.99999997,-23411106.6947043,0.0,0.0,0.0,0.000316975185964012,0.000316975185964012,-0.00237901185496715,0.0,0.0,0.0,0.0248409041578656,0.0248409041578656,-0.0221418770339217,0.0,0.0,0.0,0.0518686774429896,0.950142627920001,3.0,1.0,0.0275399312818095,0.0,244.8,1.0,19291930.7954253,-10495650.6327132,90000.0000239367,0.0,0.0
206,286.0,0.0252918095200541,0.0252918095200541,-0.02464,0.0,0.0,0.0,-3999999.99999997,-3999999.99999997,-23408012.2195092,0.0,0.0,0.0,0.000316889228319702,0.000316889228319702,-0.00237866802438991,0.0,0.0,0.0,0.0249749202917786,0.0249749202917786,-0.0222613319756101,0.0,0.0,0.0,0.0521485078218645,0.950656022047516,3.0,1.0,0.0276885086079472,0.0,246.0,1.0,19290679.966501,-10494228.0335866,90000.0000232013,0.0,0.0
207,287.2,0.0254257335832159,0.0254257335832159,-0.0247591111111111,0.0,0.0,0.0,-3999999.99999998,-3999999.99999998,-23404980.8457654,0.0,0.0,0.0,0.000316805023493486,0.000316805023493486,-0.00237833120508505,0.0,0.0,0.0,0.0251089285597666,0.0251089285597666,-0.0223807799060261,0.0,0.0,0.0,0.0524283217764126,0.951161604668902,3.0,1.0,0.0278370772135072,0.0,247.2,1.0,19289454.6440402,-10492834.443602,90000.0000224921,0.0,0.0
208,288.4,0.0255596516874288,0.0255596516874288,-0.0248782222222222,0.0,0.0,0.0,-3999999.99999998,-3999999.99999998,-23402010.9822039,0.0,0.0,0.0,0.000316722527283442,0.000316722527283442,-0.00237800122024487,0.0,0.0,0.0,0.0252429291601895,0.0252429291601895,-0.0225002210019774,0.0,0.0,0.0,0.0527081197208164,0.951659532067954,3.0,1.0,0.0279856373184018,0.0,248.4,1.0,19288254.1848303,-10491469.1312174,90000.000021808,0.0,0.0
209,289.6,0.025693563982232,0.025693563982232,-0.0249973333333333,0.0,0.0,0.0,-3999999.99999998,-3999999.99999998,-23399101.0852327,0.0,0.0,0.0,0.000316641696812023,0.000316641696812023,-0.00237767789835919,0.0,0.0,0.0,0.0253769222854642,0.0253769222854642,-0.0226196554349741,0.0,0.0,0.0,0.052987902056849,0.952149956669273,3.0,1.0,0.0281341891359543,0.0,249.6,1.0,19287077.9649307,-10490131.3868093,90000.0000211479,0.0,0.0
210,290.8,0.0258274706127059,0.0258274706127059,-0.0251164444444444,0.0,0.0,0.0,-3999999.99999998,-3999999.99999998,-23396249.6572863,0.0,0.0,0.0,0.000316562490480176,0.000316562490480176,-0.00237736107303181,0.0,0.0,0.0,0.02551090812227,0.02551090812227,-0.0227390833714126,0.0,0.0,0.0,0.0532676691743034,0.952633027151342,3.0,1.0,0.0282827328731273,0.0,250.8,1.0,19285925.3790049,-10488820.5219134,90000.0000205112,0.0,0.0
211,292.0,0.0259613717196257,0.0259613717196257,-0.0252355555555556,0.0,0.0,0.0,-3999999.99999999,-3999999.99999999,-23393455.2452378,0.0,0.0,0.0,0.000316484867923275,0.000316484867923275,-0.00237705058280421,0.0,0.0,0.0,0.0256448868517467,0.0256448868517467,-0.0228585049727514,0.0,0.0,0.0,0.0535474214514059,0.953108888555765,3.0,1.0,0.028431268730742,0.0,252.0,1.0,19284795.8396795,-10487535.868495,90000.0000198963,0.0,0.0
212,293.2,0.0260952674396091,0.0260952674396091,-0.0253546666666667,0.0,0.0,0.0,-3999999.99999998,-3999999.99999998,-23390716.4388755,0.0,0.0,0.0,0.000316408789968764,0.000316408789968764,-0.00237674627098616,0.0,0.0,0.0,0.0257788586496845,0.0257788586496845,-0.0229779203956805,0.0,0.0,0.0,0.0538271592552128,0.95357768239283,3.0,1.0,0.0285797969036886,0.0,253.2,1.0,19283688.7769275,-10486276.7782483,90000.000019303,0.0,0.0
