,INST,EPXX,EPYY,EPZZ,EPXY,EPXZ,EPYZ,SIXX,SIYY,SIZZ,SIXY,SIXZ,SIYZ,EPXX_EL,EPYY_EL,EPZZ_EL,EPXY_EL,EPXZ_EL,EPYZ_EL,LAMBDA,GAMMAP,NITER,IP,EVP,TIME,E_STORED,E_DISSIPATED
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,37.1428571428572,-0.000206349206349206,-0.000206349206349206,-0.000206349206349206,0.0,0.0,0.0,-3714285.71428572,-3714285.71428572,-3714285.71428572,0.0,0.0,0.0,-0.000206349206349206,-0.000206349206349206,-0.000206349206349206,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,37.1428571428572,0.0,0.0
2,38.3428571428572,-0.000176555555555555,-0.000176555555555555,-0.000325523809523809,0.0,0.0,0.0,-3714285.71428572,-3714285.71428572,-4786857.14285715,0.0,0.0,0.0,-0.000176555555555556,-0.000176555555555556,-0.00032552380952381,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.2,0.0,0.0
3,39.5428571428572,-0.000146761904761904,-0.000146761904761904,-0.000444698412698412,0.0,0.0,0.0,-3714285.71428572,-3714285.71428572,-5859428.57142857,0.0,0.0,0.0,-0.000146761904761905,-0.000146761904761905,-0.000444698412698413,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.4,0.0,0.0
4,40.7428571428572,-0.000116968253968253,-0.000116968253968253,-0.000563873015873016,0.0,0.0,0.0,-3714285.71428572,-3714285.71428572,-6932000.0,0.0,0.0,0.0,-0.000116968253968254,-0.000116968253968254,-0.000563873015873016,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.6,0.0,0.0
5,41.9428571428572,-8.71746031746027e-05,-8.71746031746027e-05,-0.000683047619047618,0.0,0.0,0.0,-3714285.71428572,-3714285.71428572,-8004571.42857143,0.0,0.0,0.0,-8.71746031746034e-05,-8.71746031746034e-05,-0.000683047619047619,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.8,0.0,0.0
6,43.1428571428572,-5.73809523809518e-05,-5.73809523809519e-05,-0.000802222222222222,0.0,0.0,0.0,-3714285.71428572,-3714285.71428572,-9077142.85714286,0.0,0.0,0.0,-5.73809523809525e-05,-5.73809523809525e-05,-0.000802222222222222,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0
7,44.3428571428572,-2.75873015873009e-05,-2.7587301587301e-05,-0.000921396825396825,0.0,0.0,0.0,-3714285.71428572,-3714285.71428572,-10149714.2857143,0.0,0.0,0.0,-2.75873015873016e-05,-2.75873015873016e-05,-0.000921396825396826,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,7.2,0.0,0.0
8,45.5428571428572,2.20634920634972e-06,2.20634920634973e-06,-0.00104057142857143,0.0,0.0,0.0,-3714285.71428572,-3714285.71428572,-11222285.7142857,0.0,0.0,0.0,2.20634920634907e-06,2.20634920634907e-06,-0.00104057142857143,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,8.4,0.0,0.0
9,46.7428571428572,3.20000000000006e-05,3.20000000000006e-05,-0.00115974603174603,0.0,0.0,0.0,-3714285.71428572,-3714285.71428572,-12294857.1428571,0.0,0.0,0.0,3.19999999999999e-05,3.19999999999999e-05,-0.00115974603174603,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,9.6,0.0,0.0
10,47.9428571428572,6.17936507936513e-05,6.17936507936513e-05,-0.00127892063492063,0.0,0.0,0.0,-3714285.71428572,-3714285.71428572,-13367428.5714286,0.0,0.0,0.0,6.17936507936506e-05,6.17936507936506e-05,-0.00127892063492063,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,10.8,0.0,0.0
11,49.1428571428572,9.15873015873021e-05,9.15873015873021e-05,-0.00139809523809524,0.0,0.0,0.0,-3714285.71428572,-3714285.71428572,-14440000.0,0.0,0.0,0.0,9.15873015873014e-05,9.15873015873014e-05,-0.00139809523809524,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,12.0,0.0,0.0
12,50.3428571428572,0.000121380952380953,0.000121380952380953,-0.00151726984126984,0.0,0.0,0.0,-3714285.71428572,-3714285.71428572,-15512571.4285714,0.0,0.0,0.0,0.000121380952380952,0.000121380952380952,-0.00151726984126984,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,13.2,0.0,0.0
13,51.5428571428572,0.000151174603174604,0.000151174603174604,-0.00163644444444444,0.0,0.0,0.0,-3714285.71428572,-3714285.71428572,-16585142.8571429,0.0,0.0,0.0,0.000151174603174603,0.000151174603174603,-0.00163644444444444,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,14.4,0.0,0.0
14,52.7428571428572,0.000274591835565476,0.000274591835565476,-0.00175561904761905,0.0,0.0,0.0,-3714285.71428572,-3714285.71428572,-16691301.6367352,0.0,0.0,0.0,0.000154123458163278,0.000154123458163278,-0.00164823986439914,0.0,0.0,0.0,0.000251542189038089,0.000151898373748067,2.0,1.0,0.00013355757158449,15.6,0.0,0.0
15,53.9428571428572,0.000408293458556904,0.000408293458556904,-0.00187479365079365,0.0,0.0,0.0,-3714285.71428572,-3714285.71428572,-16691301.6367352,0.0,0.0,0.0,0.000154123458163278,0.000154123458163278,-0.00164823986439914,0.0,0.0,0.0,0.000530715858099194,0.000320482524525421,2.0,1.0,0.000281786214392745,16.8,0.0,0.0
16,55.1428571428572,0.000541995081548334,0.000541995081548334,-0.00199396825396825,0.0,0.0,0.0,-3714285.71428572,-3714285.71428572,-16691301.6367352,0.0,0.0,0.0,0.000154123458163278,0.000154123458163278,-0.00164823986439914,0.0,0.0,0.0,0.000809889527160302,0.000489066675302777,2.0,1.0,0.000430014857201,18.0,0.0,0.0
17,56.3428571428572,0.000675696704539763,0.000675696704539763,-0.00211314285714286,0.0,0.0,0.0,-3714285.71428572,-3714285.71428572,-16691301.6367352,0.0,0.0,0.0,0.000154123458163278,0.000154123458163278,-0.00164823986439914,0.0,0.0,0.0,0.00108906319622141,0.000657650826080132,2.0,1.0,0.000578243500009255,19.2,0.0,0.0
18,57.5428571428572,0.000809398327531192,0.000809398327531192,-0.00223231746031746,0.0,0.0,0.0,-3714285.71428572,-3714285.71428572,-16691301.6367352,0.0,0.0,0.0,0.000154123458163278,0.000154123458163278,-0.00164823986439914,0.0,0.0,0.0,0.00136823686528251,0.000826234976857486,2.0,1.0,0.00072647214281751,20.4,0.0,0.0
19,58.7428571428572,0.000943099950522621,0.000943099950522621,-0.00235149206349206,0.0,0.0,0.0,-3714285.71428572,-3714285.71428572,-16691301.6367352,0.0,0.0,0.0,0.000154123458163278,0.000154123458163278,-0.00164823986439914,0.0,0.0,0.0,0.00164741053434362,0.00099481912763484,2.0,1.0,0.000874700785625764,21.6,0.0,0.0
20,59.9428571428572,0.00107680157351405,0.00107680157351405,-0.00247066666666667,0.0,0.0,0.0,-3714285.71428572,-3714285.71428572,-16691301.6367352,0.0,0.0,0.0,0.000154123458163278,0.000154123458163278,-0.00164823986439914,0.0,0.0,0.0,0.00192658420340473,0.0011634032784122,2.0,1.0,0.00102292942843402,22.8,0.0,0.0
21,61.1428571428572,0.00121050319650548,0.00121050319650548,-0.00258984126984127,0.0,0.0,0.0,-3714285.71428572,-3714285.71428572,-16691301.6367352,0.0,0.0,0.0,0.000154123458163278,0.000154123458163278,-0.00164823986439914,0.0,0.0,0.0,0.00220575787246583,0.00133198742918955,2.0,1.0,0.00117115807124227,24.0,0.0,0.0
22,62.3428571428572,0.00134420481949691,0.00134420481949691,-0.00270901587301587,0.0,0.0,0.0,-3714285.71428572,-3714285.71428572,-16691301.6367352,0.0,0.0,0.0,0.000154123458163278,0.000154123458163278,-0.00164823986439914,0.0,0.0,0.0,0.00248493154152694,0.00150057157996691,2.0,1.0,0.00131938671405053,25.2,0.0,0.0
23,63.5428571428572,0.00147790644248834,0.00147790644248834,-0.00282819047619048,0.0,0.0,0.0,-3714285.71428572,-3714285.71428572,-16691301.6367352,0.0,0.0,0.0,0.000154123458163278,0.000154123458163278,-0.00164823986439914,0.0,0.0,0.0,0.00276410521058804,0.00166915573074426,2.0,1.0,0.00146761535685878,26.4,0.0,0.0
24,64.7428571428572,0.00161160806547977,0.00161160806547977,-0.00294736507936508,0.0,0.0,0.0,-3714285.71428572,-3714285.71428572,-16691301.6367352,0.0,0.0,0.0,0.000154123458163278,0.000154123458163278,-0.00164823986439914,0.0,0.0,0.0,0.00304327887964915,0.00183773988152161,2.0,1.0,0.00161584399966704,27.6,0.0,0.0
25,65.9428571428572,0.0017453096884712,0.0017453096884712,-0.00306653968253968,0.0,0.0,0.0,-3714285.71428572,-3714285.71428572,-16691301.6367352,0.0,0.0,0.0,0.000154123458163278,0.000154123458163278,-0.00164823986439914,0.0,0.0,0.0,0.00332245254871026,0.00200632403229897,2.0,1.0,0.00176407264247529,28.8,0.0,0.0
26,67.1428571428572,0.00187901131146263,0.00187901131146263,-0.00318571428571429,0.0,0.0,0.0,-3714285.71428572,-3714285.71428572,-16691301.6367352,0.0,0.0,0.0,0.000154123458163278,0.000154123458163278,-0.00164823986439914,0.0,0.0,0.0,0.00360162621777136,0.00217490818307633,2.0,1.0,0.00191230128528355,30.0,0.0,0.0
27,68.3428571428572,0.00201271293445406,0.00201271293445406,-0.00330488888888889,0.0,0.0,0.0,-3714285.71428572,-3714285.71428572,-16691301.6367352,0.0,0.0,0.0,0.000154123458163278,0.000154123458163278,-0.00164823986439914,0.0,0.0,0.0,0.00388079988683247,0.00234349233385368,2.0,1.0,0.0020605299280918,31.2,0.0,0.0
28,69.5428571428572,0.00214641455744548,0.00214641455744548,-0.00342406349206349,0.0,0.0,0.0,-3714285.71428572,-3714285.71428572,-16691301.6367352,0.0,0.0,0.0,0.000154123458163278,0.000154123458163278,-0.00164823986439914,0.0,0.0,0.0,0.00415997355589358,0.00251207648463104,2.0,1.0,0.00220875857090006,32.4,0.0,0.0
29,70.7428571428572,0.00228011618043691,0.00228011618043691,-0.00354323809523809,0.0,0.0,0.0,-3714285.71428571,-3714285.71428572,-16691301.6367352,0.0,0.0,0.0,0.000154123458163278,0.000154123458163278,-0.00164823986439914,0.0,0.0,0.0,0.00443914722495468,0.00268066063540839,2.0,1.0,0.00235698721370831,33.6,0.0,0.0
30,71.9428571428572,0.00241381780342834,0.00241381780342834,-0.0036624126984127,0.0,0.0,0.0,-3714285.71428572,-3714285.71428572,-16691301.6367352,0.0,0.0,0.0,0.000154123458163278,0.000154123458163278,-0.00164823986439914,0.0,0.0,0.0,0.00471832089401578,0.00284924478618574,2.0,1.0,0.00250521585651657,34.8,0.0,0.0
31,73.1428571428572,0.00254751942641977,0.00254751942641977,-0.0037815873015873,0.0,0.0,0.0,-3714285.71428572,-3714285.71428572,-16691301.6367352,0.0,0.0,0.0,0.000154123458163278,0.000154123458163278,-0.00164823986439914,0.0,0.0,0.0,0.00499749456307689,0.0030178289369631,2.0,1.0,0.00265344449932482,36.0,0.0,0.0
32,74.3428571428572,0.0026812210494112,0.0026812210494112,-0.0039007619047619,0.0,0.0,0.0,-3714285.71428572,-3714285.71428572,-16691301.6367352,0.0,0.0,0.0,0.000154123458163278,0.000154123458163278,-0.00164823986439914,0.0,0.0,0.0,0.00527666823213799,0.00318641308774045,2.0,1.0,0.00280167314213308,37.2,0.0,0.0
33,75.5428571428572,0.00281492267240263,0.00281492267240263,-0.00401993650793651,0.0,0.0,0.0,-3714285.71428572,-3714285.71428572,-16691301.6367352,0.0,0.0,0.0,0.000154123458163278,0.000154123458163278,-0.00164823986439914,0.0,0.0,0.0,0.0055558419011991,0.00335499723851781,2.0,1.0,0.00294990178494133,38.4,0.0,0.0
34,76.7428571428572,0.00294862429539406,0.00294862429539406,-0.00413911111111111,0.0,0.0,0.0,-3714285.71428572,-3714285.71428572,-16691301.6367352,0.0,0.0,0.0,0.000154123458163278,0.000154123458163278,-0.00164823986439914,0.0,0.0,0.0,0.00583501557026021,0.00352358138929516,2.0,1.0,0.00309813042774959,39.6,0.0,0.0
35,77.9428571428572,0.00308232591838549,0.00308232591838549,-0.00425828571428571,0.0,0.0,0.0,-3714285.71428572,-3714285.71428572,-16691301.6367352,0.0,0.0,0.0,0.000154123458163278,0.000154123458163278,-0.00164823986439914,0.0,0.0,0.0,0.00611418923932131,0.00369216554007252,2.0,1.0,0.00324635907055784,40.8,0.0,0.0
36,79.1428571428572,0.00321602754137692,0.00321602754137692,-0.00437746031746032,0.0,0.0,0.0,-3714285.71428572,-3714285.71428572,-16691301.6367352,0.0,0.0,0.0,0.000154123458163278,0.000154123458163278,-0.00164823986439914,0.0,0.0,0.0,0.00639336290838242,0.00386074969084987,2.0,1.0,0.0033945877133661,42.0,0.0,0.0
37,80.3428571428572,0.00334972916436834,0.00334972916436834,-0.00449663492063492,0.0,0.0,0.0,-3714285.71428572,-3714285.71428572,-16691301.6367352,0.0,0.0,0.0,0.000154123458163278,0.000154123458163278,-0.00164823986439914,0.0,0.0,0.0,0.00667253657744352,0.00402933384162723,2.0,1.0,0.00354281635617435,43.2,0.0,0.0
38,81.5428571428572,0.00348343078735978,0.00348343078735978,-0.00461580952380952,0.0,0.0,0.0,-3714285.71428572,-3714285.71428572,-16691301.6367352,0.0,0.0,0.0,0.000154123458163278,0.000154123458163278,-0.00164823986439914,0.0,0.0,0.0,0.00695171024650463,0.00419791799240458,2.0,1.0,0.00369104499898261,44.4,0.0,0.0
39,82.7428571428572,0.0036171324103512,0.0036171324103512,-0.00473498412698413,0.0,0.0,0.0,-3714285.71428572,-3714285.71428572,-16691301.6367352,0.0,0.0,0.0,0.000154123458163278,0.000154123458163278,-0.00164823986439914,0.0,0.0,0.0,0.00723088391556574,0.00436650214318194,2.0,1.0,0.00383927364179086,45.6,0.0,0.0
40,83.9428571428572,0.00375083403334263,0.00375083403334263,-0.00485415873015873,0.0,0.0,0.0,-3714285.71428572,-3714285.71428572,-16691301.6367352,0.0,0.0,0.0,0.000154123458163278,0.000154123458163278,-0.00164823986439914,0.0,0.0,0.0,0.00751005758462684,0.00453508629395929,2.0,1.0,0.00398750228459912,46.8,0.0,0.0
41,85.1428571428572,0.00388453565633406,0.00388453565633406,-0.00497333333333333,0.0,0.0,0.0,-3714285.71428572,-3714285.71428572,-16691301.6367352,0.0,0.0,0.0,0.000154123458163278,0.000154123458163278,-0.00164823986439914,0.0,0.0,0.0,0.00778923125368795,0.00470367044473665,2.0,1.0,0.00413573092740737,48.0,0.0,0.0
