,INST,EPXX,EPYY,EPZZ,EPXY,EPXZ,EPYZ,SIXX,SIYY,SIZZ,SIXY,SIXZ,SIYZ,EPXX_EL,EPYY_EL,EPZZ_EL,EPXY_EL,EPXZ_EL,EPYZ_EL,LAMBDA,NITER,IP,EVP,GAMMAP,TIME,C3T,E_STORED,E_DISSIPATED
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,40.0,-0.002,-0.002,-0.002,0.0,0.0,0.0,-4000000.0,-4000000.0,-4000000.0,0.0,0.0,0.0,-0.002,-0.002,-0.002,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,40.0,29.9999999981541,0.0,0.0
2,41.2,-0.001972,-0.001972,-0.002112,0.0,0.0,0.0,-4000000.0,-4000000.0,-4112000.0,0.0,0.0,0.0,-0.001972,-0.001972,-0.002112,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.2,59.9999974545388,0.0,0.0
3,42.4,-0.001944,-0.001944,-0.002224,0.0,0.0,0.0,-4000000.0,-4000000.0,-4224000.0,0.0,0.0,0.0,-0.001944,-0.001944,-0.002224,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.4,59.9999981777271,0.0,0.0
4,43.6,-0.001916,-0.001916,-0.002336,0.0,0.0,0.0,-4000000.0,-4000000.0,-4336000.0,0.0,0.0,0.0,-0.001916,-0.001916,-0.002336,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.6,60.0,0.0,0.0
5,44.8,-0.001888,-0.001888,-0.002448,0.0,0.0,0.0,-4000000.0,-4000000.0,-4448000.0,0.0,0.0,0.0,-0.001888,-0.001888,-0.002448,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.8,59.9999986651489,0.0,0.0
6,46.0,-0.00186,-0.00186,-0.00256,0.0,0.0,0.0,-4000000.0,-4000000.0,-4560000.0,0.0,0.0,0.0,-0.00186,-0.00186,-0.00256,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,59.9999988616351,0.0,0.0
7,47.2,-0.001832,-0.001832,-0.002672,0.0,0.0,0.0,-4000000.0,-4000000.0,-4672000.0,0.0,0.0,0.0,-0.001832,-0.001832,-0.002672,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.2,59.9999995070736,0.0,0.0
8,48.4,-0.001804,-0.001804,-0.002784,0.0,0.0,0.0,-4000000.0,-4000000.0,-4784000.0,0.0,0.0,0.0,-0.001804,-0.001804,-0.002784,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.4,59.9999989738918,0.0,0.0
9,49.6,-0.001776,-0.001776,-0.002896,0.0,0.0,0.0,-4000000.0,-4000000.0,-4896000.0,0.0,0.0,0.0,-0.001776,-0.001776,-0.002896,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9.6,59.9999990561177,0.0,0.0
10,50.8,-0.001748,-0.001748,-0.003008,0.0,0.0,0.0,-4000000.0,-4000000.0,-5008000.0,0.0,0.0,0.0,-0.001748,-0.001748,-0.003008,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,10.8,59.9999992470424,0.0,0.0
11,52.0,-0.00172,-0.00172,-0.00312,0.0,0.0,0.0,-4000000.0,-4000000.0,-5120000.0,0.0,0.0,0.0,-0.00172,-0.00172,-0.00312,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,12.0,59.9999991462264,0.0,0.0
12,53.2,-0.001692,-0.001692,-0.003232,0.0,0.0,0.0,-4000000.0,-4000000.0,-5232000.0,0.0,0.0,0.0,-0.001692,-0.001692,-0.003232,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,13.2,59.9999991462264,0.0,0.0
13,54.4,-0.001664,-0.001664,-0.003344,0.0,0.0,0.0,-4000000.0,-4000000.0,-5344000.0,0.0,0.0,0.0,-0.001664,-0.001664,-0.003344,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,14.4,59.9999992470424,0.0,0.0
14,55.6,-0.001636,-0.001636,-0.003456,0.0,0.0,0.0,-4000000.0,-4000000.0,-5456000.0,0.0,0.0,0.0,-0.001636,-0.001636,-0.003456,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,15.6,59.9999994308176,0.0,0.0
15,56.8,-0.001608,-0.001608,-0.003568,0.0,0.0,0.0,-4000000.0,-4000000.0,-5568000.0,0.0,0.0,0.0,-0.001608,-0.001608,-0.003568,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,16.8,59.9999991462264,0.0,0.0
16,58.0,-0.00158,-0.00158,-0.00368,0.0,0.0,0.0,-4000000.0,-4000000.0,-5680000.0,0.0,0.0,0.0,-0.00158,-0.00158,-0.00368,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,18.0,59.9999993636347,0.0,0.0
17,59.2,-0.001552,-0.001552,-0.003792,0.0,0.0,0.0,-4000000.0,-4000000.0,-5792000.0,0.0,0.0,0.0,-0.001552,-0.001552,-0.003792,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,19.2,59.9999993028967,0.0,0.0
18,60.4,-0.001524,-0.001524,-0.003904,0.0,0.0,0.0,-4000000.0,-4000000.0,-5904000.0,0.0,0.0,0.0,-0.001524,-0.001524,-0.003904,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,20.4,59.9999993028967,0.0,0.0
19,61.6,-0.001496,-0.001496,-0.004016,0.0,0.0,0.0,-4000000.0,-4000000.0,-6016000.0,0.0,0.0,0.0,-0.001496,-0.001496,-0.004016,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,21.6,59.9999994308176,0.0,0.0
20,62.8,-0.001468,-0.001468,-0.004128,0.0,0.0,0.0,-4000000.0,-4000000.0,-6128000.0,0.0,0.0,0.0,-0.001468,-0.001468,-0.004128,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,22.8,59.9999989738918,0.0,0.0
21,64.0,-0.00144,-0.00144,-0.00424,0.0,0.0,0.0,-4000000.0,-4000000.0,-6240000.0,0.0,0.0,0.0,-0.00144,-0.00144,-0.00424,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,24.0,59.9999991000436,0.0,0.0
22,65.2,-0.001412,-0.001412,-0.004352,0.0,0.0,0.0,-4000000.0,-4000000.0,-6352000.0,0.0,0.0,0.0,-0.001412,-0.001412,-0.004352,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,25.2,59.9999995070736,0.0,0.0
23,66.4,-0.001384,-0.001384,-0.004464,0.0,0.0,0.0,-4000000.0,-4000000.0,-6464000.0,0.0,0.0,0.0,-0.001384,-0.001384,-0.004464,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,26.4,59.9999990561177,0.0,0.0
24,67.6,-0.001356,-0.001356,-0.004576,0.0,0.0,0.0,-4000000.0,-4000000.0,-6576000.0,0.0,0.0,0.0,-0.001356,-0.001356,-0.004576,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,27.6,59.9999995070736,0.0,0.0
25,68.8,-0.001328,-0.001328,-0.004688,0.0,0.0,0.0,-4000000.0,-4000000.0,-6688000.0,0.0,0.0,0.0,-0.001328,-0.001328,-0.004688,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,28.8,59.9999991950545,0.0,0.0
26,70.0,-0.0013,-0.0013,-0.0048,0.0,0.0,0.0,-4000000.0,-4000000.0,-6800000.0,0.0,0.0,0.0,-0.0013,-0.0013,-0.0048,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,30.0,59.9999993028967,0.0,0.0
27,71.2,-0.001272,-0.001272,-0.004912,0.0,0.0,0.0,-4000000.0,-4000000.0,-6912000.0,0.0,0.0,0.0,-0.001272,-0.001272,-0.004912,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,31.2,59.9999994308176,0.0,0.0
28,72.4,-0.001244,-0.001244,-0.005024,0.0,0.0,0.0,-4000000.0,-4000000.0,-7024000.0,0.0,0.0,0.0,-0.001244,-0.001244,-0.005024,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,32.4,59.9999993028967,0.0,0.0
29,73.6,-0.001216,-0.001216,-0.005136,0.0,0.0,0.0,-4000000.0,-4000000.0,-7136000.0,0.0,0.0,0.0,-0.001216,-0.001216,-0.005136,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,33.6,59.9999993028967,0.0,0.0
30,74.8,-0.001188,-0.001188,-0.005248,0.0,0.0,0.0,-4000000.0,-4000000.0,-7248000.0,0.0,0.0,0.0,-0.001188,-0.001188,-0.005248,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,34.8,60.0,0.0,0.0
31,76.0,-0.00116,-0.00116,-0.00536,0.0,0.0,0.0,-4000000.0,-4000000.0,-7360000.0,0.0,0.0,0.0,-0.00116,-0.00116,-0.00536,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,36.0,59.9999995070736,0.0,0.0
32,77.2,-0.001132,-0.001132,-0.005472,0.0,0.0,0.0,-4000000.0,-4000000.0,-7472000.0,0.0,0.0,0.0,-0.001132,-0.001132,-0.005472,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,37.2,59.9999995070736,0.0,0.0
33,78.4,-0.001104,-0.001104,-0.005584,0.0,0.0,0.0,-4000000.0,-4000000.0,-7584000.0,0.0,0.0,0.0,-0.001104,-0.001104,-0.005584,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,38.4,59.9999995070736,0.0,0.0
34,79.6,-0.001076,-0.001076,-0.005696,0.0,0.0,0.0,-4000000.0,-4000000.0,-7696000.0,0.0,0.0,0.0,-0.001076,-0.001076,-0.005696,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,39.6,59.9999993028967,0.0,0.0
35,80.8,-0.001048,-0.001048,-0.005808,0.0,0.0,0.0,-4000000.0,-4000000.0,-7808000.0,0.0,0.0,0.0,-0.001048,-0.001048,-0.005808,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,40.8,59.9999995070736,0.0,0.0
36,82.0,-0.00102,-0.00102,-0.00592,0.0,0.0,0.0,-4000000.0,-4000000.0,-7920000.0,0.0,0.0,0.0,-0.00102,-0.00102,-0.00592,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,42.0,59.9999995070736,0.0,0.0
37,83.2,-0.000991999999999999,-0.000992000000000001,-0.006032,0.0,0.0,0.0,-4000000.0,-4000000.0,-8032000.0,0.0,0.0,0.0,-0.000992,-0.000992,-0.006032,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,43.2,59.9999995070736,0.0,0.0
38,84.4,-0.000963999999999999,-0.000964000000000001,-0.006144,0.0,0.0,0.0,-4000000.0,-4000000.0,-8144000.0,0.0,0.0,0.0,-0.000964,-0.000964,-0.006144,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,44.4,60.0,0.0,0.0
39,85.6,-0.000935999999999999,-0.000936000000000001,-0.006256,0.0,0.0,0.0,-4000000.0,-4000000.0,-8256000.0,0.0,0.0,0.0,-0.000936,-0.000936,-0.006256,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,45.6,60.0,0.0,0.0
40,86.8,-0.000907999999999999,-0.000908,-0.006368,0.0,0.0,0.0,-4000000.0,-4000000.0,-8368000.0,0.0,0.0,0.0,-0.000908,-0.000908,-0.006368,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,46.8,59.9999994308176,0.0,0.0
41,88.0,-0.000879999999999999,-0.000880000000000001,-0.00648,0.0,0.0,0.0,-4000000.0,-4000000.0,-8480000.0,0.0,0.0,0.0,-0.00088,-0.00088,-0.00648,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,48.0,59.9999997154088,0.0,0.0
