,INST,EPXX,EPYY,EPZZ,EPXY,EPXZ,EPYZ,SIXX,SIYY,SIZZ,SIXY,SIXZ,SIYZ,EPXX_EL,EPYY_EL,EPZZ_EL,EPXY_EL,EPXZ_EL,EPYZ_EL,EPLXX,EPLYY,EPLZZ,EPLXY,EPLXZ,EPLYZ,LAMBDA,ALPHA,NITER,IP,EVP,GAMMAP,TIME,DOMAIN,XEQ,XM,Y,E_STORED,E_DISSIPATED
105,164.8,0.0123820587531311,0.0123820587531311,-0.0126097777777778,0.0,0.0,0.0,-3999999.99999999,-3999999.99999999,-17349648.3749135,0.0,0.0,0.0,0.000148601343747598,0.000148601343747598,-0.0017055164861015,0.0,0.0,0.0,0.0122334574094091,0.0122334574094091,-0.0109042612916763,0.0,0.0,0.0,0.0255438873057393,0.978972390491297,3.0,1.0,0.0135626535271419,0.0,124.8,1.0,13339363.4495382,-8452064.61492625,9000.00001854003,0.0,0.0
106,166.0,0.0125157420574395,0.0125157420574395,-0.0127288888888889,0.0,0.0,0.0,-3999999.99999999,-3999999.99999999,-17349102.1913029,0.0,0.0,0.0,0.000148586171980637,0.000148586171980637,-0.00170545579903365,0.0,0.0,0.0,0.0123671558854845,0.0123671558854845,-0.0110234330898552,0.0,0.0,0.0,0.0258230544039295,0.979417529541209,3.0,1.0,0.0137108786811137,0.0,126.0,1.0,13339142.6747916,-8451813.52214381,9000.00001737856,0.0,0.0
107,167.2,0.0126494231594831,0.0126494231594831,-0.012848,0.0,0.0,0.0,-3999999.99999999,-3999999.99999999,-17348578.740176,0.0,0.0,0.0,0.000148571631671557,0.000148571631671557,-0.00170539763779733,0.0,0.0,0.0,0.0125008515278372,0.0125008515278372,-0.0111426023622027,0.0,0.0,0.0,0.0261022155852077,0.979848745898267,3.0,1.0,0.0138591006934717,0.0,127.2,1.0,13338931.0888162,-8451572.87999174,9000.00001630097,0.0,0.0
108,168.4,0.0127831021723358,0.0127831021723358,-0.0129671111111111,0.0,0.0,0.0,-3999999.99999999,-3999999.99999999,-17348076.8543485,0.0,0.0,0.0,0.00014855769039857,0.00014855769039857,-0.00170534187270539,0.0,0.0,0.0,0.0126345444819629,0.0126345444819629,-0.0112617692384057,0.0,0.0,0.0,0.0263813711533736,0.980266611697467,3.0,1.0,0.01400731972552,0.0,128.4,1.0,13338728.2198209,-8451342.15188928,9000.00001530035,0.0,0.0
109,169.6,0.0129167792021937,0.0129167792021937,-0.0130862222222222,0.0,0.0,0.0,-3999999.99999999,-3999999.99999999,-17347595.4376298,0.0,0.0,0.0,0.000148544317711941,0.000148544317711941,-0.00170528838195887,0.0,0.0,0.0,0.0127682348845073,0.0127682348845073,-0.0113809338402634,0.0,0.0,0.0,0.0266605213937487,0.980671670102195,3.0,1.0,0.0141555359287513,0.0,129.6,1.0,13338533.6247113,-8451120.83389312,9000.00001437059,0.0,0.0
110,170.8,0.0130504543488571,0.0130504543488571,-0.0132053333333333,0.0,0.0,0.0,-3999999.99999999,-4000000.0,-17347133.4598484,0.0,0.0,0.0,0.000148531484995791,0.00014853148499579,-0.00170523705109427,0.0,0.0,0.0,0.0129019228638869,0.0129019228638869,-0.0115000962822391,0.0,0.0,0.0,0.0269396665744707,0.981064437040427,3.0,1.0,0.0143037494455348,0.0,130.8,1.0,13338346.8870785,-8450908.4524103,9000.00001350593,0.0,0.0
111,172.0,0.0131841277061746,0.0131841277061745,-0.0133244444444444,0.0,0.0,0.0,-4000000.0,-4000000.0,-17346689.9522702,0.0,0.0,0.0,0.000148519165340838,0.000148519165340838,-0.00170518777247446,0.0,0.0,0.0,0.0130356085408593,0.0130356085408593,-0.01161925667197,0.0,0.0,0.0,0.0272188069476859,0.981445402821157,3.0,1.0,0.0144519604097487,0.0,132.0,1.0,13338167.6153476,-8450704.5620921,9000.00001270127,0.0,0.0
112,173.2,0.0133177993624517,0.0133177993624517,-0.0134435555555556,0.0,0.0,0.0,-4000000.0,-3999999.99999999,-17346264.003376,0.0,0.0,0.0,0.00014850733342711,0.00014850733342711,-0.00170514044481955,0.0,0.0,0.0,0.0131692920290502,0.0131692920290502,-0.011738415110736,0.0,0.0,0.0,0.0274979427506486,0.981815033640389,3.0,1.0,0.0146001689473643,0.0,133.2,1.0,13337995.4410707,-8450508.74389281,9000.0000119519,0.0,0.0
113,174.4,0.0134514694008286,0.0134514694008286,-0.0135626666666667,0.0,0.0,0.0,-3999999.99999999,-3999999.99999999,-17345854.7549671,0.0,0.0,0.0,0.000148495965415754,0.000148495965415754,-0.00170509497277412,0.0,0.0,0.0,0.0133029734354384,0.0133029734354384,-0.0118575716938925,0.0,0.0,0.0,0.0277770742067346,0.982173772985187,3.0,1.0,0.0147483751769843,0.0,134.4,1.0,13337830.0173525,-8450320.6032793,9000.00001125349,0.0,0.0
114,175.6,0.0135851378996281,0.0135851378996281,-0.0136817777777778,0.0,0.0,0.0,-4000000.0,-4000000.0,-17345461.39857,0.0,0.0,0.0,0.000148485038849167,0.000148485038849167,-0.00170505126650778,0.0,0.0,0.0,0.0134366528608045,0.0134366528608045,-0.01197672651127,0.0,0.0,0.0,0.0280562015263769,0.982522042943587,3.0,1.0,0.014896579210339,0.0,135.6,1.0,13337671.0173975,-8450139.76857815,9000.00001060213,0.0,0.0
115,176.8,0.0137188049326776,0.0137188049326776,-0.0138008888888889,0.0,0.0,0.0,-4000000.0,-4000000.0,-17345083.1721144,0.0,0.0,0.0,0.000148474532558734,0.000148474532558735,-0.00170500924134605,0.0,0.0,0.0,0.0135703304001445,0.0135703304001445,-0.0120958796475428,0.0,0.0,0.0,0.0283353249079307,0.982860245427485,3.0,1.0,0.0150447811527461,0.0,136.8,1.0,13337518.1331668,-8449965.88944867,9000.0000099943,0.0,0.0
116,178.0,0.0138524705696066,0.0138524705696066,-0.01392,0.0,0.0,0.0,-3999999.99999999,-3999999.99999999,-17344719.3568629,0.0,0.0,0.0,0.000148464426579525,0.000148464426579525,-0.00170496881742921,0.0,0.0,0.0,0.0137040061430527,0.0137040061430527,-0.0122150311825708,0.0,0.0,0.0,0.0286144445384721,0.983188763315026,3.0,1.0,0.0151929811035346,0.0,138.0,1.0,13337371.0741374,-8449798.63547116,9000.00000942671,0.0,0.0
