,INST,EPXX,EPYY,EPZZ,EPXY,EPXZ,EPYZ,SIXX,SIYY,SIZZ,SIXY,SIXZ,SIYZ,EPXX_EL,EPYY_EL,EPZZ_EL,EPXY_EL,EPXZ_EL,EPYZ_EL,EPLXX,EPLYY,EPLZZ,EPLXY,EPLXZ,EPLYZ,LAMBDA,ALPHA,NITER,IP,EVP,GAMMAP,TIME,DOMAIN,XEQ,XM,Y,E_STORED,E_DISSIPATED
97,155.2,0.011214665525159,0.011214665525159,-0.0116568888888889,0.0,0.0,0.0,-3999999.99998161,-3999999.99998161,-18364849.6269364,0.0,0.0,0.0,0.000176801378527544,0.000176801378527544,-0.00181831662521618,0.0,0.0,0.0,0.0110378641466442,0.0110378641466442,-0.00983857226367271,0.0,0.0,0.0,0.0230474467210785,0.83545155419234,4.0,1.0,0.0122371560296156,0.0,115.2,1.0,13749721.6018998,-8918775.22533685,64771.71,0.0,0.0
98,156.4,0.0113515174798718,0.0113515174798718,-0.011776,0.0,0.0,0.0,-3999999.99998433,-3999999.99998433,-18331595.61713,0.0,0.0,0.0,0.000175877656032694,0.000175877656032694,-0.00181462173523754,0.0,0.0,0.0,0.0111756398238556,0.0111756398238556,-0.00996137826476247,0.0,0.0,0.0,0.0233351271579642,0.838955678460396,5.0,1.0,0.0123899013829488,0.0,116.4,1.0,13736279.8789401,-8903487.61690163,64771.71,0.0,0.0
99,157.6,0.0114882339311172,0.0114882339311172,-0.0118951111111111,0.0,0.0,0.0,-4000000.0,-4000000.0,-18299740.3176276,0.0,0.0,0.0,0.000174992786600766,0.000174992786600766,-0.00181108225751418,0.0,0.0,0.0,0.011313241144533,0.011313241144533,-0.0100840288535969,0.0,0.0,0.0,0.0236224435323033,0.842351060124556,5.0,1.0,0.012542453435469,0.0,117.6,1.0,13723403.5337098,-8888843.02672894,64771.71,0.0,0.0
100,158.8,0.0116248218897339,0.0116248218897339,-0.0120142222222222,0.0,0.0,0.0,-4000000.0,-4000000.00000001,-18269211.3602695,0.0,0.0,0.0,0.000174144760007488,0.000174144760007487,-0.00180769015114106,0.0,0.0,0.0,0.011450677129743,0.011450677129743,-0.0102065320710812,0.0,0.0,0.0,0.023909414680399,0.845642105792366,4.0,1.0,0.0126948221884048,0.0,118.8,1.0,13711063.3140048,-8874808.18555418,64771.71,0.0,0.0
101,160.0,0.0117612879364824,0.0117612879364824,-0.0121333333333333,0.0,0.0,0.0,-3999999.99999022,-3999999.99999022,-18239940.81631,0.0,0.0,0.0,0.00017333168934276,0.000173331689342761,-0.00180443786847944,0.0,0.0,0.0,0.0115879562471585,0.0115879562471585,-0.0103288954648539,0.0,0.0,0.0,0.0241960582830486,0.8488330018662,5.0,1.0,0.0128470170294631,0.0,120.0,1.0,13699231.7621045,-8861351.86502325,64771.71,0.0,0.0
102,161.2,0.0118976382525442,0.0118976382525442,-0.0122524444444444,0.0,0.0,0.0,-4000000.0,-4000000.0,-18211864.8816507,0.0,0.0,0.0,0.000172551802268075,0.000172551802268076,-0.00180131832018341,0.0,0.0,0.0,0.011725086450295,0.011725086450295,-0.010451126124261,0.0,0.0,0.0,0.0244823909474708,0.851927727634034,5.0,1.0,0.012999046776329,0.0,121.2,1.0,13687883.0875345,-8848444.73298329,64771.71,0.0,0.0
103,162.4,0.0120338786477687,0.0120338786477687,-0.0123715555555556,0.0,0.0,0.0,-3999999.99999222,-3999999.99999222,-18184923.5851276,0.0,0.0,0.0,0.00017180343292086,0.00017180343292086,-0.00179832484279239,0.0,0.0,0.0,0.0118620752148686,0.0118620752148686,-0.0105732307127632,0.0,0.0,0.0,0.0247684282832226,0.85493006739582,4.0,1.0,0.013150919716974,0.0,122.4,1.0,13676993.0474238,-8836059.21970158,64771.7100354338,0.0,0.0
104,163.6,0.0121700145854805,0.0121700145854805,-0.0124906666666667,0.0,0.0,0.0,-3999999.99999381,-3999999.99999381,-18159060.5325682,0.0,0.0,0.0,0.000171085014794077,0.000171085014794077,-0.0017954511702857,0.0,0.0,0.0,0.0119989295707087,0.0119989295707087,-0.010695215496381,0.0,0.0,0.0,0.0250541849688338,0.857843622145686,4.0,1.0,0.0133026436450364,0.0,123.6,1.0,13666538.8515858,-8824169.3984512,64771.71,0.0,0.0
105,164.8,0.012306051208411,0.012306051208411,-0.0126097777777778,0.0,0.0,0.0,-4000000.0,-4000000.0,-18134222.6390609,0.0,0.0,0.0,0.000170395073307248,0.000170395073307248,-0.0017926914043401,0.0,0.0,0.0,0.0121356561351261,0.0121356561351261,-0.0108170863734377,0.0,0.0,0.0,0.0253396748214811,0.860671819469628,4.0,1.0,0.0134542258968145,0.0,124.8,1.0,13656499.0359435,-8812750.86627945,64771.7100283793,0.0,0.0
106,166.0,0.0124419933578496,0.0124419933578496,-0.0127288888888889,0.0,0.0,0.0,-3999999.99999541,-3999999.99999541,-18110359.9312412,0.0,0.0,0.0,0.000169732220312639,0.000169732220312639,-0.00179003999236039,0.0,0.0,0.0,0.0122722611375604,0.0122722611375604,-0.0109388488965285,0.0,0.0,0.0,0.0256249108484524,0.863417924326324,4.0,1.0,0.0136056733785923,0.0,126.0,1.0,13646853.4062863,-8801780.64810165,64771.71,0.0,0.0
107,167.2,0.0125778455964416,0.0125778455964416,-0.012848,0.0,0.0,0.0,-3999999.99999604,-3999999.99999604,-18087425.3120291,0.0,0.0,0.0,0.000169095147556694,0.000169095147556694,-0.00178749170133679,0.0,0.0,0.0,0.0124087504489093,0.0124087504489093,-0.0110605082986632,0.0,0.0,0.0,0.0259099053083875,0.866085047453293,4.0,1.0,0.0137569925991553,0.0,127.2,1.0,13637582.92133,-8791237.09319856,64771.71,0.0,0.0
108,168.4,0.0127136122252182,0.0127136122252182,-0.0129671111111111,0.0,0.0,0.0,-4000000.0,-4000000.00000001,-18065374.384809,0.0,0.0,0.0,0.000168482621800251,0.000168482621800249,-0.00178504159831211,0.0,0.0,0.0,0.0125451296034423,0.0125451296034423,-0.011182069512799,0.0,0.0,0.0,0.0261946697570351,0.868676154522043,4.0,1.0,0.0139081896940856,0.0,128.4,1.0,13628669.6357522,-8781099.79137357,64771.710020544,0.0,0.0
109,169.6,0.0128492973010837,0.0128492973010837,-0.0130862222222222,0.0,0.0,0.0,-3999999.99999703,-3999999.99999703,-18044165.2728985,0.0,0.0,0.0,0.000167893479802984,0.000167893479802984,-0.00178268503032222,0.0,0.0,0.0,0.0126814038213058,0.0126814038213058,-0.0113035371919,0.0,0.0,0.0,0.0264792150942432,0.8711940741239,4.0,1.0,0.0140592704507115,0.0,129.6,1.0,13620096.6252523,-8771349.49038004,64771.71,0.0,0.0
110,170.8,0.0129849046537664,0.0129849046537664,-0.0132053333333333,0.0,0.0,0.0,-3999999.99998983,-3999999.99998983,-18023758.4446013,0.0,0.0,0.0,0.000167326623461995,0.000167326623461996,-0.00178041760495627,0.0,0.0,0.0,0.0128175780303319,0.0128175780303319,-0.0114249157283771,0.0,0.0,0.0,0.0267635516094982,0.873641505018877,4.0,1.0,0.0142102403322868,0.0,130.8,1.0,13611847.9077547,-8761968.01721811,64771.71,0.0,0.0
111,172.0,0.0131204378995554,0.0131204378995554,-0.0133244444444444,0.0,0.0,0.0,-3999999.9999976,-3999999.99999759,-18004116.5714543,0.0,0.0,0.0,0.000166781015873931,0.000166781015873932,-0.00177823517460617,0.0,0.0,0.0,0.0129536568837096,0.0129536568837096,-0.0115462092698383,0.0,0.0,0.0,0.0270476890188214,0.876021023519765,4.0,1.0,0.014361104497581,0.0,132.0,1.0,13603908.3948637,-8752938.21111252,64771.7100150374,0.0,0.0
112,173.2,0.0132559004551588,0.0132559004551588,-0.0134435555555556,0.0,0.0,0.0,-3999999.99999806,-3999999.99999806,-17985204.385088,0.0,0.0,0.0,0.000166255677363717,0.000166255677363717,-0.00177613382056544,0.0,0.0,0.0,0.0130896447778237,0.0130896447778237,-0.0116674217349901,0.0,0.0,0.0,0.0273316365020179,0.878335090056625,4.0,1.0,0.0145118678206572,0.0,133.2,1.0,13596263.8326339,-8744243.85797251,64771.71,0.0,0.0
