,INST,EPXX,EPYY,EPZZ,EPXY,EPXZ,EPYZ,SIXX,SIYY,SIZZ,SIXY,SIXZ,SIYZ,EPXX_EL,EPYY_EL,EPZZ_EL,EPXY_EL,EPXZ_EL,EPYZ_EL,EPLXX,EPLYY,EPLZZ,EPLXY,EPLXZ,EPLYZ,LAMBDA,ALPHA,NITER,IP,EVP,GAMMAP,TIME,DOMAIN,XEQ,XM,Y,E_STORED,E_DISSIPATED
104,163.6,0.00786137148162481,0.00786137148162482,-0.0124906666666667,0.0,0.0,0.0,-3999999.99996504,-3999999.99996504,-20334498.1095626,0.0,0.0,0.0,0.000231513836379652,0.000231513836379652,-0.00203716645662001,0.0,0.0,0.0,0.00762985764527552,0.00762985764527552,-0.0104535002100467,0.0,0.0,0.0,0.0206956647786801,0.698472627288528,4.0,1.0,0.00480621508050437,0.0,123.6,1.0,14377749.7203991,-9633047.34586397,90000.0,0.0,0.0
105,164.8,0.00795269373397843,0.00795269373397844,-0.0126097777777778,0.0,0.0,0.0,-3999999.99999999,-4000000.0,-20252263.7443034,0.0,0.0,0.0,0.000229229548452873,0.000229229548452873,-0.0020280293049226,0.0,0.0,0.0,0.00772346418555592,0.00772346418555592,-0.0105817484728552,0.0,0.0,0.0,0.0209495685431802,0.703869374078192,4.0,1.0,0.00486517989825665,0.0,124.8,1.0,14349114.9326089,-9600480.28398683,90000.0,0.0,0.0
106,166.0,0.00804386271130608,0.00804386271130609,-0.0127288888888889,0.0,0.0,0.0,-4000000.0,-4000000.0,-20172903.9718529,0.0,0.0,0.0,0.000227025110329247,0.000227025110329247,-0.0020192115524281,0.0,0.0,0.0,0.00781683760100719,0.00781683760100719,-0.0107096773364608,0.0,0.0,0.0,0.0212028399664834,0.709130189481084,4.0,1.0,0.00492399786555359,0.0,126.0,1.0,14321481.105348,-9569051.63960847,90000.0,0.0,0.0
107,167.2,0.00813488474947721,0.00813488474947722,-0.012848,0.0,0.0,0.0,-3999999.99997609,-3999999.99997609,-20096299.9662155,0.0,0.0,0.0,0.000224897221285758,0.000224897221285758,-0.0020106999962475,0.0,0.0,0.0,0.00790998752822585,0.00790998752822585,-0.0108373000037525,0.0,0.0,0.0,0.0214555051874485,0.714259269095945,4.0,1.0,0.0049826750526992,0.0,127.2,1.0,14294806.8622801,-9538714.35438458,90000.0,0.0,0.0
108,168.4,0.00822576589765835,0.00822576589765836,-0.0129671111111111,0.0,0.0,0.0,-3999999.9999789,-3999999.9999789,-20022338.2784877,0.0,0.0,0.0,0.00022284272995975,0.00022284272995975,-0.00200248203094425,0.0,0.0,0.0,0.00800292316773656,0.00800292316773656,-0.0109646290801669,0.0,0.0,0.0,0.0217075891621078,0.719260671447692,5.0,1.0,0.00504121725530625,0.0,128.4,1.0,14269052.699442,-9509423.49946745,90000.0,0.0,0.0
109,169.6,0.00831651193064297,0.00831651193064297,-0.0130862222222222,0.0,0.0,0.0,-3999999.99998139,-3999999.99998139,-19950910.605465,0.0,0.0,0.0,0.000220858627931134,0.000220858627931134,-0.00199454562283048,0.0,0.0,0.0,0.00809565330275293,0.00809565330275293,-0.0110916765993917,0.0,0.0,0.0,0.0219591157145552,0.724138320944394,5.0,1.0,0.00509963000611411,0.0,129.6,1.0,14244180.9046154,-9481136.18380633,90000.0,0.0,0.0
110,170.8,0.00840712836091967,0.00840712836091967,-0.0132053333333333,0.0,0.0,0.0,-3999999.99999999,-3999999.99999999,-19881913.5633503,0.0,0.0,0.0,0.000218942043426399,0.000218942043426399,-0.00198687928481671,0.0,0.0,0.0,0.00818818631753436,0.00818818631753436,-0.0112184540485166,0.0,0.0,0.0,0.0222101075867382,0.728896011085711,5.0,1.0,0.0051579185865521,0.0,130.8,1.0,14220155.4785872,-9453811.46459351,90000.0,0.0,0.0
111,172.0,0.00849762045046043,0.00849762045046044,-0.0133244444444444,0.0,0.0,0.0,-4000000.0,-4000000.0,-19815248.4665863,0.0,0.0,0.0,0.000217090235182954,0.000217090235182953,-0.00197947205184292,0.0,0.0,0.0,0.00828053021531857,0.00828053021531857,-0.0113449723926015,0.0,0.0,0.0,0.0224605864870991,0.733537407860125,5.0,1.0,0.00521608803803562,0.0,132.0,1.0,14196942.0580919,-9427410.25962593,90000.0,0.0,0.0
112,173.2,0.00858799322214921,0.00858799322214922,-0.0134435555555556,0.0,0.0,0.0,-3999999.99998716,-3999999.99998716,-19750821.1135715,0.0,0.0,0.0,0.000215300586489167,0.000215300586489167,-0.00197231345706421,0.0,0.0,0.0,0.00837269263570329,0.00837269263570329,-0.0114712420984913,0.0,0.0,0.0,0.0227105731377223,0.738066053272334,4.0,1.0,0.00527414317291525,0.0,133.2,1.0,14174507.8412389,-9401895.26249133,90000.0,0.0,0.0
113,174.4,0.00867825147085154,0.00867825147085154,-0.0135626666666667,0.0,0.0,0.0,-4000000.0,-4000000.0,-19688541.5791661,0.0,0.0,0.0,0.000213570599421281,0.000213570599421281,-0.00196539350879623,0.0,0.0,0.0,0.0084646808714735,0.00846468087147351,-0.0115972731578704,0.0,0.0,0.0,0.0229600873199772,0.74248536895699,5.0,1.0,0.00533208858507658,0.0,134.4,1.0,14152821.5152574,-9377230.8603906,90000.0,0.0,0.0
114,175.6,0.00876839977408738,0.00876839977408738,-0.0136817777777778,0.0,0.0,0.0,-4000000.0,-4000000.0,-19628324.0143726,0.0,0.0,0.0,0.000211897889288127,0.000211897889288127,-0.00195870266826362,0.0,0.0,0.0,0.0085565018848425,0.0085565018848425,-0.0117230751095142,0.0,0.0,0.0,0.0232091479185717,0.746798659840518,5.0,1.0,0.00538992866017084,0.0,135.6,1.0,14131853.1866925,-9353383.05474817,90000.0,0.0,0.0
