,INST,EPXX,EPYY,EPZZ,EPXY,EPXZ,EPYZ,SIXX,SIYY,SIZZ,SIXY,SIXZ,SIYZ,EPXX_EL,EPYY_EL,EPZZ_EL,EPXY_EL,EPXZ_EL,EPYZ_EL,LAMBDA,GAMMAP,NITER,IP,EVP,TIME,E_STORED,E_DISSIPATED
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,40.0,-0.000133333333333333,-0.000133333333333333,-0.000133333333333333,0.0,0.0,0.0,-4000000.0,-4000000.0,-4000000.0,0.0,0.0,0.0,-0.000133333333333333,-0.000133333333333333,-0.000133333333333333,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,40.0,0.0,0.0
2,41.2,-9.15199999999996e-05,-9.15199999999995e-05,-0.0002528,0.0,0.0,0.0,-4000000.0,-4000000.0,-5075200.0,0.0,0.0,0.0,-9.15199999999999e-05,-9.15199999999999e-05,-0.0002528,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.2,0.0,0.0
3,42.4,-4.97066666666664e-05,-4.97066666666664e-05,-0.000372266666666666,0.0,0.0,0.0,-4000000.0,-4000000.0,-6150400.0,0.0,0.0,0.0,-4.97066666666668e-05,-4.97066666666668e-05,-0.000372266666666667,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.4,0.0,0.0
4,43.6,-7.89333333333297e-06,-7.89333333333294e-06,-0.000491733333333333,0.0,0.0,0.0,-4000000.0,-4000000.0,-7225600.0,0.0,0.0,0.0,-7.89333333333332e-06,-7.89333333333332e-06,-0.000491733333333333,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.6,0.0,0.0
5,44.8,3.39200000000002e-05,3.39200000000002e-05,-0.000611199999999999,0.0,0.0,0.0,-4000000.0,-4000000.0,-8300800.0,0.0,0.0,0.0,3.39199999999998e-05,3.39199999999998e-05,-0.0006112,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.8,0.0,0.0
6,46.0,7.57333333333337e-05,7.57333333333337e-05,-0.000730666666666666,0.0,0.0,0.0,-4000000.0,-4000000.0,-9376000.0,0.0,0.0,0.0,7.57333333333333e-05,7.57333333333333e-05,-0.000730666666666667,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0
7,47.2,0.000117546666666667,0.000117546666666667,-0.000850133333333333,0.0,0.0,0.0,-4000000.0,-4000000.0,-10451200.0,0.0,0.0,0.0,0.000117546666666667,0.000117546666666667,-0.000850133333333334,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,7.2,0.0,0.0
8,48.4,0.00015936,0.00015936,-0.000969599999999999,0.0,0.0,0.0,-4000000.0,-4000000.0,-11526400.0,0.0,0.0,0.0,0.00015936,0.00015936,-0.0009696,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,8.4,0.0,0.0
9,49.6,0.000201173333333334,0.000201173333333334,-0.00108906666666667,0.0,0.0,0.0,-4000000.0,-4000000.0,-12601600.0,0.0,0.0,0.0,0.000201173333333333,0.000201173333333333,-0.00108906666666667,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,9.6,0.0,0.0
10,50.8,0.000242986666666667,0.000242986666666667,-0.00120853333333333,0.0,0.0,0.0,-4000000.0,-4000000.0,-13676800.0,0.0,0.0,0.0,0.000242986666666666,0.000242986666666666,-0.00120853333333333,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,10.8,0.0,0.0
11,52.0,0.0002848,0.0002848,-0.001328,0.0,0.0,0.0,-4000000.0,-4000000.0,-14752000.0,0.0,0.0,0.0,0.0002848,0.0002848,-0.001328,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,12.0,0.0,0.0
12,53.2,0.000326613333333334,0.000326613333333334,-0.00144746666666667,0.0,0.0,0.0,-4000000.0,-4000000.0,-15827200.0,0.0,0.0,0.0,0.000326613333333333,0.000326613333333333,-0.00144746666666667,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,13.2,0.0,0.0
13,54.4,0.000368426666666667,0.000368426666666667,-0.00156693333333333,0.0,0.0,0.0,-4000000.0,-4000000.0,-16902400.0,0.0,0.0,0.0,0.000368426666666667,0.000368426666666667,-0.00156693333333333,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,14.4,0.0,0.0
14,55.6,0.000465577668859659,0.000465577668859659,-0.0016864,0.0,0.0,0.0,-4000000.0,-4000000.0,-17332385.6041954,0.0,0.0,0.0,0.000385148329052043,0.000385148329052043,-0.00161470951157727,0.0,0.0,0.0,0.000167939276965201,0.000101413218820234,2.0,1.0,8.91681911924963e-05,15.6,0.0,0.0
15,56.8,0.000599606956990012,0.000599606956990012,-0.00180586666666667,0.0,0.0,0.0,-4000000.0,-4000000.0,-17332385.6041954,0.0,0.0,0.0,0.000385148329052043,0.000385148329052043,-0.00161470951157726,0.0,0.0,0.0,0.000447797122306371,0.000270410522018246,2.0,1.0,0.000237760100786536,16.8,0.0,0.0
16,58.0,0.000733636245120365,0.000733636245120365,-0.00192533333333333,0.0,0.0,0.0,-4000000.0,-4000000.0,-17332385.6041954,0.0,0.0,0.0,0.000385148329052043,0.000385148329052043,-0.00161470951157727,0.0,0.0,0.0,0.000727654967647541,0.000439407825216259,2.0,1.0,0.000386352010380575,18.0,0.0,0.0
17,59.2,0.000867665533250719,0.000867665533250719,-0.0020448,0.0,0.0,0.0,-4000000.0,-4000000.0,-17332385.6041954,0.0,0.0,0.0,0.000385148329052043,0.000385148329052043,-0.00161470951157727,0.0,0.0,0.0,0.00100751281298871,0.000608405128414274,2.0,1.0,0.000534943919974616,19.2,0.0,0.0
18,60.4,0.00100169482138107,0.00100169482138107,-0.00216426666666667,0.0,0.0,0.0,-4000000.0,-4000000.0,-17332385.6041954,0.0,0.0,0.0,0.000385148329052043,0.000385148329052043,-0.00161470951157727,0.0,0.0,0.0,0.00128737065832988,0.000777402431612286,2.0,1.0,0.000683535829568654,20.4,0.0,0.0
