,INST,EPXX,EPYY,EPZZ,EPXY,EPXZ,EPYZ,SIXX,SIYY,SIZZ,SIXY,SIXZ,SIYZ,EPXX_EL,EPYY_EL,EPZZ_EL,EPXY_EL,EPXZ_EL,EPYZ_EL,LAMBDA,GAMMAP,NITER,IP,EVP,TIME,E_STORED,E_DISSIPATED
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,40.0,-0.000292063466666667,-0.000292063466666667,-0.000292063466666667,0.0,0.0,0.0,-4000000.0,-4000000.0,-4000000.0,0.0,0.0,0.0,-0.000292063466666667,-0.000292063466666667,-0.000292063466666667,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,40.0,0.0,0.0
2,41.2,-0.000271692306791474,-0.000271692306791474,-0.000410895212800001,0.0,0.0,0.0,-4000000.0,-4000000.0,-5069485.7152,0.0,0.0,0.0,-0.000271692306791474,-0.000271692306791474,-0.0004108952128,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.2,0.0,0.0
3,42.4,-0.000251321146916281,-0.000251321146916282,-0.000529726958933334,0.0,0.0,0.0,-4000000.0,-4000000.0,-6138971.4304,0.0,0.0,0.0,-0.000251321146916281,-0.000251321146916281,-0.000529726958933333,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.4,0.0,0.0
4,43.6,-0.000230949987041089,-0.000230949987041089,-0.000648558705066667,0.0,0.0,0.0,-4000000.0,-4000000.0,-7208457.1456,0.0,0.0,0.0,-0.000230949987041088,-0.000230949987041088,-0.000648558705066667,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.6,0.0,0.0
5,44.8,-0.000210578827165896,-0.000210578827165896,-0.0007673904512,0.0,0.0,0.0,-4000000.0,-4000000.0,-8277942.8608,0.0,0.0,0.0,-0.000210578827165896,-0.000210578827165896,-0.0007673904512,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.8,0.0,0.0
6,46.0,-0.000190207667290703,-0.000190207667290703,-0.000886222197333334,0.0,0.0,0.0,-4000000.0,-4000000.0,-9347428.576,0.0,0.0,0.0,-0.000190207667290703,-0.000190207667290703,-0.000886222197333333,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0
7,47.2,-0.00016983650741551,-0.00016983650741551,-0.00100505394346667,0.0,0.0,0.0,-4000000.0,-4000000.0,-10416914.2912,0.0,0.0,0.0,-0.00016983650741551,-0.00016983650741551,-0.00100505394346667,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,7.2,0.0,0.0
8,48.4,-0.000149465347540318,-0.000149465347540318,-0.0011238856896,0.0,0.0,0.0,-4000000.0,-4000000.0,-11486400.0064,0.0,0.0,0.0,-0.000149465347540318,-0.000149465347540318,-0.0011238856896,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,8.4,0.0,0.0
9,49.6,-0.000129094187665125,-0.000129094187665125,-0.00124271743573333,0.0,0.0,0.0,-4000000.0,-4000000.0,-12555885.7216,0.0,0.0,0.0,-0.000129094187665125,-0.000129094187665125,-0.00124271743573333,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,9.6,0.0,0.0
10,50.8,-0.000108723027789932,-0.000108723027789932,-0.00136154918186667,0.0,0.0,0.0,-4000000.0,-4000000.0,-13625371.4368,0.0,0.0,0.0,-0.000108723027789932,-0.000108723027789932,-0.00136154918186667,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,10.8,0.0,0.0
11,52.0,-8.83518679147395e-05,-8.83518679147396e-05,-0.001480380928,0.0,0.0,0.0,-4000000.0,-4000000.0,-14694857.152,0.0,0.0,0.0,-8.83518679147393e-05,-8.83518679147393e-05,-0.001480380928,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,12.0,0.0,0.0
12,53.2,-6.79807080395467e-05,-6.79807080395467e-05,-0.00159921267413333,0.0,0.0,0.0,-4000000.0,-4000000.0,-15764342.8672,0.0,0.0,0.0,-6.79807080395465e-05,-6.79807080395465e-05,-0.00159921267413333,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,13.2,0.0,0.0
13,54.4,-4.76095481643539e-05,-4.7609548164354e-05,-0.00171804442026667,0.0,0.0,0.0,-4000000.0,-4000000.0,-16833828.5824,0.0,0.0,0.0,-4.76095481643538e-05,-4.76095481643538e-05,-0.00171804442026667,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,14.4,0.0,0.0
14,55.6,3.30560171800695e-05,3.30560171800695e-05,-0.0018368761664,0.0,0.0,0.0,-4000000.0,-4000000.0,-17332385.6041954,0.0,0.0,0.0,-3.81132223569591e-05,-3.81132223569591e-05,-0.0017734396449106,0.0,0.0,0.0,0.000148603863448349,8.97371740176202e-05,2.0,1.0,7.89019575846556e-05,15.6,0.0,0.0
15,56.8,0.000166372989904993,0.000166372989904993,-0.00195570791253333,0.0,0.0,0.0,-4000000.0,-4000000.0,-17332385.6041954,0.0,0.0,0.0,-3.81132223569591e-05,-3.81132223569591e-05,-0.0017734396449106,0.0,0.0,0.0,0.000426974369288223,0.000257836319923124,2.0,1.0,0.000226704156901169,16.8,0.0,0.0
16,58.0,0.000299689962629916,0.000299689962629916,-0.00207453965866667,0.0,0.0,0.0,-4000000.0,-4000000.0,-17332385.6041954,0.0,0.0,0.0,-3.8113222356959e-05,-3.81132223569591e-05,-0.0017734396449106,0.0,0.0,0.0,0.000705344875128097,0.000425935465828628,2.0,1.0,0.000374506356217682,18.0,0.0,0.0
17,59.2,0.00043300693535484,0.00043300693535484,-0.0021933714048,0.0,0.0,0.0,-4000000.0,-4000000.0,-17332385.6041954,0.0,0.0,0.0,-3.81132223569591e-05,-3.81132223569591e-05,-0.0017734396449106,0.0,0.0,0.0,0.000983715380967971,0.000594034611734133,2.0,1.0,0.000522308555534195,19.2,0.0,0.0
18,60.4,0.000566323908079763,0.000566323908079763,-0.00231220315093333,0.0,0.0,0.0,-4000000.0,-4000000.0,-17332385.6041954,0.0,0.0,0.0,-3.81132223569591e-05,-3.8113222356959e-05,-0.0017734396449106,0.0,0.0,0.0,0.00126208588680785,0.000762133757639638,2.0,1.0,0.000670110754850709,20.4,0.0,0.0
19,61.6,0.000699640880804686,0.000699640880804686,-0.00243103489706667,0.0,0.0,0.0,-4000000.0,-4000000.0,-17332385.6041954,0.0,0.0,0.0,-3.81132223569591e-05,-3.81132223569591e-05,-0.0017734396449106,0.0,0.0,0.0,0.00154045639264772,0.000930232903545142,2.0,1.0,0.000817912954167222,21.6,0.0,0.0
20,62.8,0.00083295785352961,0.00083295785352961,-0.0025498666432,0.0,0.0,0.0,-4000000.0,-4000000.0,-17332385.6041954,0.0,0.0,0.0,-3.81132223569591e-05,-3.8113222356959e-05,-0.0017734396449106,0.0,0.0,0.0,0.00181882689848759,0.00109833204945065,2.0,1.0,0.000965715153483735,22.8,0.0,0.0
21,64.0,0.000966274826254533,0.000966274826254533,-0.00266869838933333,0.0,0.0,0.0,-4000000.0,-4000000.0,-17332385.6041954,0.0,0.0,0.0,-3.81132223569591e-05,-3.8113222356959e-05,-0.0017734396449106,0.0,0.0,0.0,0.00209719740432747,0.00126643119535615,2.0,1.0,0.00111351735280025,24.0,0.0,0.0
