,INST,EPXX,EPYY,EPZZ,EPXY,EPXZ,EPYZ,SIXX,SIYY,SIZZ,SIXY,SIXZ,SIYZ,EPXX_EL,EPYY_EL,EPZZ_EL,EPXY_EL,EPXZ_EL,EPYZ_EL,LAMBDA,NITER,IP,EVP,TIME,E_STORED,E_DISSIPATED
16,58.0,0.000224444444444445,0.000224444444444445,-0.00200888888888889,0.0,0.0,0.0,-4000000.0,-4000000.0,-20080000.0,0.0,0.0,0.0,0.000224444444444444,0.000224444444444444,-0.00200888888888889,0.0,0.0,0.0,0.0,2.0,0.0,0.0,18.0,0.0,0.0
17,59.2,0.000326725609007847,0.000326725609007847,-0.002128,0.0,0.0,0.0,-4000000.0,-4000000.0,-20403596.7784175,0.0,0.0,0.0,0.00023343324384493,0.00023343324384493,-0.00204484408649083,0.0,0.0,0.0,0.000194797724180129,2.0,1.0,0.000103428816816665,19.2,0.0,0.0
18,60.4,0.000460356000447336,0.000460356000447336,-0.00224711111111111,0.0,0.0,0.0,-4000000.0,-4000000.0,-20403596.7784175,0.0,0.0,0.0,0.00023343324384493,0.00023343324384493,-0.00204484408649083,0.0,0.0,0.0,0.000473822659267308,2.0,1.0,0.000251578488584532,20.4,0.0,0.0
19,61.6,0.000593986391886825,0.000593986391886825,-0.00236622222222222,0.0,0.0,0.0,-4000000.0,-4000000.0,-20403596.7784175,0.0,0.0,0.0,0.00023343324384493,0.00023343324384493,-0.00204484408649083,0.0,0.0,0.0,0.000752847594354486,2.0,1.0,0.000399728160352398,21.6,0.0,0.0
20,62.8,0.000727616783326314,0.000727616783326314,-0.00248533333333333,0.0,0.0,0.0,-4000000.0,-4000000.0,-20403596.7784175,0.0,0.0,0.0,0.00023343324384493,0.00023343324384493,-0.00204484408649083,0.0,0.0,0.0,0.00103187252944167,2.0,1.0,0.000547877832120265,22.8,0.0,0.0
21,64.0,0.000861247174765804,0.000861247174765804,-0.00260444444444444,0.0,0.0,0.0,-4000000.0,-4000000.0,-20403596.7784175,0.0,0.0,0.0,0.00023343324384493,0.00023343324384493,-0.00204484408649083,0.0,0.0,0.0,0.00131089746452884,2.0,1.0,0.000696027503888132,24.0,0.0,0.0
22,65.2,0.000994877566205293,0.000994877566205293,-0.00272355555555556,0.0,0.0,0.0,-4000000.0,-4000000.0,-20403596.7784175,0.0,0.0,0.0,0.00023343324384493,0.00023343324384493,-0.00204484408649083,0.0,0.0,0.0,0.00158992239961602,2.0,1.0,0.000844177175656,25.2,0.0,0.0
23,66.4,0.00112850795764478,0.00112850795764478,-0.00284266666666667,0.0,0.0,0.0,-4000000.0,-4000000.0,-20403596.7784175,0.0,0.0,0.0,0.00023343324384493,0.00023343324384493,-0.00204484408649083,0.0,0.0,0.0,0.0018689473347032,2.0,1.0,0.000992326847423867,26.4,0.0,0.0
24,67.6,0.00126213834908427,0.00126213834908427,-0.00296177777777778,0.0,0.0,0.0,-4000000.0,-4000000.0,-20403596.7784175,0.0,0.0,0.0,0.00023343324384493,0.00023343324384493,-0.00204484408649083,0.0,0.0,0.0,0.00214797226979038,2.0,1.0,0.00114047651919173,27.6,0.0,0.0
25,68.8,0.00139576874052376,0.00139576874052376,-0.00308088888888889,0.0,0.0,0.0,-4000000.0,-4000000.0,-20403596.7784175,0.0,0.0,0.0,0.00023343324384493,0.00023343324384493,-0.00204484408649083,0.0,0.0,0.0,0.00242699720487756,2.0,1.0,0.0012886261909596,28.8,0.0,0.0
26,70.0,0.00152939913196325,0.00152939913196325,-0.0032,0.0,0.0,0.0,-4000000.0,-4000000.0,-20403596.7784175,0.0,0.0,0.0,0.00023343324384493,0.00023343324384493,-0.00204484408649083,0.0,0.0,0.0,0.00270602213996474,2.0,1.0,0.00143677586272747,30.0,0.0,0.0
27,71.2,0.00166302952340274,0.00166302952340274,-0.00331911111111111,0.0,0.0,0.0,-4000000.0,-4000000.0,-20403596.7784175,0.0,0.0,0.0,0.00023343324384493,0.00023343324384493,-0.00204484408649083,0.0,0.0,0.0,0.00298504707505192,2.0,1.0,0.00158492553449533,31.2,0.0,0.0
28,72.4,0.00179665991484223,0.00179665991484223,-0.00343822222222222,0.0,0.0,0.0,-4000000.0,-4000000.0,-20403596.7784175,0.0,0.0,0.0,0.00023343324384493,0.00023343324384493,-0.00204484408649083,0.0,0.0,0.0,0.0032640720101391,2.0,1.0,0.0017330752062632,32.4,0.0,0.0
29,73.6,0.00193029030628171,0.00193029030628171,-0.00355733333333333,0.0,0.0,0.0,-4000000.0,-4000000.0,-20403596.7784175,0.0,0.0,0.0,0.00023343324384493,0.00023343324384493,-0.00204484408649083,0.0,0.0,0.0,0.00354309694522627,2.0,1.0,0.00188122487803107,33.6,0.0,0.0
30,74.8,0.0020639206977212,0.0020639206977212,-0.00367644444444444,0.0,0.0,0.0,-4000000.0,-4000000.0,-20403596.7784175,0.0,0.0,0.0,0.00023343324384493,0.00023343324384493,-0.00204484408649083,0.0,0.0,0.0,0.00382212188031345,2.0,1.0,0.00202937454979893,34.8,0.0,0.0
31,76.0,0.00219755108916069,0.00219755108916069,-0.00379555555555556,0.0,0.0,0.0,-4000000.0,-4000000.0,-20403596.7784175,0.0,0.0,0.0,0.00023343324384493,0.00023343324384493,-0.00204484408649083,0.0,0.0,0.0,0.00410114681540063,2.0,1.0,0.0021775242215668,36.0,0.0,0.0
32,77.2,0.00233118148060018,0.00233118148060018,-0.00391466666666667,0.0,0.0,0.0,-4000000.0,-4000000.0,-20403596.7784175,0.0,0.0,0.0,0.00023343324384493,0.00023343324384493,-0.00204484408649083,0.0,0.0,0.0,0.00438017175048781,2.0,1.0,0.00232567389333467,37.2,0.0,0.0
33,78.4,0.00246481187203967,0.00246481187203967,-0.00403377777777778,0.0,0.0,0.0,-4000000.0,-4000000.0,-20403596.7784175,0.0,0.0,0.0,0.00023343324384493,0.00023343324384493,-0.00204484408649083,0.0,0.0,0.0,0.00465919668557499,2.0,1.0,0.00247382356510254,38.4,0.0,0.0
34,79.6,0.00259844226347916,0.00259844226347916,-0.00415288888888889,0.0,0.0,0.0,-4000000.0,-4000000.0,-20403596.7784175,0.0,0.0,0.0,0.00023343324384493,0.00023343324384493,-0.00204484408649083,0.0,0.0,0.0,0.00493822162066217,2.0,1.0,0.0026219732368704,39.6,0.0,0.0
35,80.8,0.00273207265491865,0.00273207265491865,-0.004272,0.0,0.0,0.0,-4000000.0,-4000000.0,-20403596.7784175,0.0,0.0,0.0,0.00023343324384493,0.00023343324384493,-0.00204484408649083,0.0,0.0,0.0,0.00521724655574935,2.0,1.0,0.00277012290863827,40.8,0.0,0.0
36,82.0,0.00286570304635814,0.00286570304635814,-0.00439111111111111,0.0,0.0,0.0,-4000000.0,-4000000.0,-20403596.7784175,0.0,0.0,0.0,0.00023343324384493,0.00023343324384493,-0.00204484408649083,0.0,0.0,0.0,0.00549627149083653,2.0,1.0,0.00291827258040613,42.0,0.0,0.0
37,83.2,0.00299933343779763,0.00299933343779763,-0.00451022222222222,0.0,0.0,0.0,-4000000.0,-4000000.0,-20403596.7784175,0.0,0.0,0.0,0.00023343324384493,0.00023343324384493,-0.00204484408649083,0.0,0.0,0.0,0.00577529642592371,2.0,1.0,0.003066422252174,43.2,0.0,0.0
38,84.4,0.00313296382923712,0.00313296382923712,-0.00462933333333333,0.0,0.0,0.0,-4000000.0,-4000000.0,-20403596.7784175,0.0,0.0,0.0,0.00023343324384493,0.00023343324384493,-0.00204484408649083,0.0,0.0,0.0,0.00605432136101089,2.0,1.0,0.00321457192394187,44.4,0.0,0.0
39,85.6,0.00326659422067661,0.00326659422067661,-0.00474844444444444,0.0,0.0,0.0,-4000000.0,-4000000.0,-20403596.7784175,0.0,0.0,0.0,0.00023343324384493,0.00023343324384493,-0.00204484408649083,0.0,0.0,0.0,0.00633334629609806,2.0,1.0,0.00336272159570974,45.6,0.0,0.0
40,86.8,0.0034002246121161,0.00340022461211609,-0.00486755555555555,0.0,0.0,0.0,-4000000.0,-4000000.0,-20403596.7784175,0.0,0.0,0.0,0.00023343324384493,0.00023343324384493,-0.00204484408649083,0.0,0.0,0.0,0.00661237123118525,2.0,1.0,0.0035108712674776,46.8,0.0,0.0
41,88.0,0.00353385500355558,0.00353385500355558,-0.00498666666666667,0.0,0.0,0.0,-4000000.0,-4000000.0,-20403596.7784175,0.0,0.0,0.0,0.00023343324384493,0.00023343324384493,-0.00204484408649083,0.0,0.0,0.0,0.00689139616627242,2.0,1.0,0.00365902093924547,48.0,0.0,0.0
42,89.2,0.00366748539499507,0.00366748539499507,-0.00510577777777778,0.0,0.0,0.0,-4000000.0,-4000000.0,-20403596.7784175,0.0,0.0,0.0,0.00023343324384493,0.00023343324384493,-0.00204484408649083,0.0,0.0,0.0,0.0071704211013596,2.0,1.0,0.00380717061101334,49.2,0.0,0.0
43,90.4,0.00380111578643456,0.00380111578643456,-0.00522488888888889,0.0,0.0,0.0,-4000000.0,-4000000.0,-20403596.7784175,0.0,0.0,0.0,0.00023343324384493,0.00023343324384493,-0.00204484408649083,0.0,0.0,0.0,0.00744944603644678,2.0,1.0,0.0039553202827812,50.4,0.0,0.0
44,91.6,0.00393474617787405,0.00393474617787405,-0.005344,0.0,0.0,0.0,-4000000.0,-4000000.0,-20403596.7784175,0.0,0.0,0.0,0.00023343324384493,0.00023343324384493,-0.00204484408649083,0.0,0.0,0.0,0.00772847097153396,2.0,1.0,0.00410346995454907,51.6,0.0,0.0
45,92.8,0.00406837656931354,0.00406837656931354,-0.00546311111111111,0.0,0.0,0.0,-4000000.0,-4000000.0,-20403596.7784175,0.0,0.0,0.0,0.00023343324384493,0.00023343324384493,-0.00204484408649083,0.0,0.0,0.0,0.00800749590662114,2.0,1.0,0.00425161962631694,52.8,0.0,0.0
46,94.0,0.00420200696075303,0.00420200696075303,-0.00558222222222222,0.0,0.0,0.0,-4000000.0,-4000000.0,-20403596.7784175,0.0,0.0,0.0,0.00023343324384493,0.00023343324384493,-0.00204484408649083,0.0,0.0,0.0,0.00828652084170832,2.0,1.0,0.00439976929808481,54.0,0.0,0.0
47,95.2,0.00433563735219252,0.00433563735219252,-0.00570133333333333,0.0,0.0,0.0,-4000000.0,-4000000.0,-20403596.7784175,0.0,0.0,0.0,0.00023343324384493,0.00023343324384493,-0.00204484408649083,0.0,0.0,0.0,0.0085655457767955,2.0,1.0,0.00454791896985267,55.2,0.0,0.0
48,96.4,0.00446926774363201,0.00446926774363201,-0.00582044444444444,0.0,0.0,0.0,-4000000.0,-4000000.0,-20403596.7784175,0.0,0.0,0.0,0.00023343324384493,0.00023343324384493,-0.00204484408649083,0.0,0.0,0.0,0.00884457071188268,2.0,1.0,0.00469606864162054,56.4,0.0,0.0
49,97.6,0.0046028981350715,0.0046028981350715,-0.00593955555555555,0.0,0.0,0.0,-4000000.0,-4000000.0,-20403596.7784175,0.0,0.0,0.0,0.00023343324384493,0.00023343324384493,-0.00204484408649083,0.0,0.0,0.0,0.00912359564696986,2.0,1.0,0.00484421831338841,57.6,0.0,0.0
50,98.8,0.00473652852651099,0.00473652852651098,-0.00605866666666667,0.0,0.0,0.0,-4000000.0,-4000000.0,-20403596.7784175,0.0,0.0,0.0,0.00023343324384493,0.00023343324384493,-0.00204484408649083,0.0,0.0,0.0,0.00940262058205704,2.0,1.0,0.00499236798515627,58.8,0.0,0.0
51,100.0,0.00487015891795047,0.00487015891795047,-0.00617777777777778,0.0,0.0,0.0,-4000000.0,-4000000.0,-20403596.7784175,0.0,0.0,0.0,0.00023343324384493,0.00023343324384493,-0.00204484408649083,0.0,0.0,0.0,0.00968164551714422,2.0,1.0,0.00514051765692414,60.0,0.0,0.0
52,101.2,0.00500378930938996,0.00500378930938996,-0.00629688888888889,0.0,0.0,0.0,-4000000.0,-4000000.0,-20403596.7784175,0.0,0.0,0.0,0.00023343324384493,0.00023343324384493,-0.00204484408649083,0.0,0.0,0.0,0.00996067045223139,2.0,1.0,0.00528866732869201,61.2,0.0,0.0
53,102.4,0.00513741970082945,0.00513741970082945,-0.006416,0.0,0.0,0.0,-4000000.0,-4000000.0,-20403596.7784175,0.0,0.0,0.0,0.00023343324384493,0.00023343324384493,-0.00204484408649083,0.0,0.0,0.0,0.0102396953873186,2.0,1.0,0.00543681700045988,62.4,0.0,0.0
54,103.6,0.00527105009226894,0.00527105009226894,-0.00653511111111111,0.0,0.0,0.0,-4000000.0,-4000000.0,-20403596.7784175,0.0,0.0,0.0,0.00023343324384493,0.00023343324384493,-0.00204484408649083,0.0,0.0,0.0,0.0105187203224058,2.0,1.0,0.00558496667222774,63.6,0.0,0.0
55,104.8,0.00540468048370843,0.00540468048370843,-0.00665422222222222,0.0,0.0,0.0,-4000000.0,-4000000.0,-20403596.7784175,0.0,0.0,0.0,0.00023343324384493,0.00023343324384493,-0.00204484408649083,0.0,0.0,0.0,0.0107977452574929,2.0,1.0,0.00573311634399561,64.8,0.0,0.0
56,106.0,0.00553831087514792,0.00553831087514792,-0.00677333333333333,0.0,0.0,0.0,-4000000.0,-4000000.0,-20403596.7784175,0.0,0.0,0.0,0.00023343324384493,0.00023343324384493,-0.00204484408649083,0.0,0.0,0.0,0.0110767701925801,2.0,1.0,0.00588126601576348,66.0,0.0,0.0
57,107.2,0.00567194126658741,0.00567194126658741,-0.00689244444444444,0.0,0.0,0.0,-4000000.0,-4000000.0,-20403596.7784175,0.0,0.0,0.0,0.00023343324384493,0.00023343324384493,-0.00204484408649083,0.0,0.0,0.0,0.0113557951276673,2.0,1.0,0.00602941568753134,67.2,0.0,0.0
58,108.4,0.00580557165802689,0.00580557165802689,-0.00701155555555555,0.0,0.0,0.0,-4000000.0,-4000000.0,-20403596.7784175,0.0,0.0,0.0,0.00023343324384493,0.00023343324384493,-0.00204484408649083,0.0,0.0,0.0,0.0116348200627545,2.0,1.0,0.00617756535929921,68.4,0.0,0.0
59,109.6,0.00593920204946638,0.00593920204946638,-0.00713066666666667,0.0,0.0,0.0,-4000000.0,-4000000.0,-20403596.7784175,0.0,0.0,0.0,0.00023343324384493,0.00023343324384493,-0.00204484408649083,0.0,0.0,0.0,0.0119138449978416,2.0,1.0,0.00632571503106708,69.6,0.0,0.0
60,110.8,0.00607283244090587,0.00607283244090587,-0.00724977777777778,0.0,0.0,0.0,-4000000.0,-4000000.0,-20403596.7784175,0.0,0.0,0.0,0.00023343324384493,0.00023343324384493,-0.00204484408649083,0.0,0.0,0.0,0.0121928699329288,2.0,1.0,0.00647386470283494,70.8,0.0,0.0
61,112.0,0.00620646283234536,0.00620646283234536,-0.00736888888888889,0.0,0.0,0.0,-4000000.0,-4000000.0,-20403596.7784175,0.0,0.0,0.0,0.00023343324384493,0.00023343324384493,-0.00204484408649083,0.0,0.0,0.0,0.012471894868016,2.0,1.0,0.00662201437460281,72.0,0.0,0.0
62,113.2,0.00634009322378485,0.00634009322378485,-0.007488,0.0,0.0,0.0,-4000000.0,-4000000.0,-20403596.7784175,0.0,0.0,0.0,0.00023343324384493,0.00023343324384493,-0.00204484408649083,0.0,0.0,0.0,0.0127509198031032,2.0,1.0,0.00677016404637068,73.2,0.0,0.0
63,114.4,0.00647372361522434,0.00647372361522434,-0.00760711111111111,0.0,0.0,0.0,-4000000.0,-4000000.0,-20403596.7784175,0.0,0.0,0.0,0.00023343324384493,0.00023343324384493,-0.00204484408649083,0.0,0.0,0.0,0.0130299447381904,2.0,1.0,0.00691831371813854,74.4,0.0,0.0
64,115.6,0.00660735400666382,0.00660735400666383,-0.00772622222222222,0.0,0.0,0.0,-4000000.0,-4000000.0,-20403596.7784175,0.0,0.0,0.0,0.00023343324384493,0.00023343324384493,-0.00204484408649083,0.0,0.0,0.0,0.0133089696732775,2.0,1.0,0.00706646338990641,75.6,0.0,0.0
65,116.8,0.00674098439810331,0.00674098439810332,-0.00784533333333333,0.0,0.0,0.0,-4000000.0,-4000000.0,-20403596.7784175,0.0,0.0,0.0,0.00023343324384493,0.00023343324384493,-0.00204484408649083,0.0,0.0,0.0,0.0135879946083647,2.0,1.0,0.00721461306167428,76.8,0.0,0.0
66,118.0,0.0068746147895428,0.00687461478954281,-0.00796444444444444,0.0,0.0,0.0,-4000000.0,-4000000.0,-20403596.7784175,0.0,0.0,0.0,0.00023343324384493,0.00023343324384493,-0.00204484408649083,0.0,0.0,0.0,0.0138670195434519,2.0,1.0,0.00736276273344214,78.0,0.0,0.0
67,119.2,0.00700824518098229,0.0070082451809823,-0.00808355555555556,0.0,0.0,0.0,-4000000.0,-4000000.0,-20403596.7784175,0.0,0.0,0.0,0.00023343324384493,0.00023343324384493,-0.00204484408649083,0.0,0.0,0.0,0.0141460444785391,2.0,1.0,0.00751091240521001,79.2,0.0,0.0
68,120.4,0.00714187557242178,0.00714187557242179,-0.00820266666666667,0.0,0.0,0.0,-4000000.0,-4000000.0,-20403596.7784175,0.0,0.0,0.0,0.00023343324384493,0.00023343324384493,-0.00204484408649083,0.0,0.0,0.0,0.0144250694136263,2.0,1.0,0.00765906207697788,80.4,0.0,0.0
69,121.6,0.00727550596386127,0.00727550596386127,-0.00832177777777778,0.0,0.0,0.0,-4000000.0,-4000000.0,-20403596.7784175,0.0,0.0,0.0,0.00023343324384493,0.00023343324384493,-0.00204484408649083,0.0,0.0,0.0,0.0147040943487134,2.0,1.0,0.00780721174874575,81.6,0.0,0.0
70,122.8,0.00740913635530076,0.00740913635530076,-0.00844088888888889,0.0,0.0,0.0,-4000000.0,-4000000.0,-20403596.7784175,0.0,0.0,0.0,0.00023343324384493,0.00023343324384493,-0.00204484408649083,0.0,0.0,0.0,0.0149831192838006,2.0,1.0,0.00795536142051361,82.8,0.0,0.0
71,124.0,0.00754276674674025,0.00754276674674025,-0.00856,0.0,0.0,0.0,-4000000.0,-4000000.0,-20403596.7784175,0.0,0.0,0.0,0.00023343324384493,0.00023343324384493,-0.00204484408649083,0.0,0.0,0.0,0.0152621442188878,2.0,1.0,0.00810351109228148,84.0,0.0,0.0
72,125.2,0.00767639713817974,0.00767639713817974,-0.00867911111111111,0.0,0.0,0.0,-4000000.0,-4000000.0,-20403596.7784175,0.0,0.0,0.0,0.00023343324384493,0.00023343324384493,-0.00204484408649083,0.0,0.0,0.0,0.015541169153975,2.0,1.0,0.00825166076404935,85.2,0.0,0.0
73,126.4,0.00781002752961923,0.00781002752961923,-0.00879822222222222,0.0,0.0,0.0,-4000000.0,-3999999.99999999,-20403596.7784175,0.0,0.0,0.0,0.00023343324384493,0.00023343324384493,-0.00204484408649083,0.0,0.0,0.0,0.0158201940890621,2.0,1.0,0.00839981043581721,86.4,0.0,0.0
74,127.6,0.00794365792105872,0.00794365792105872,-0.00891733333333333,0.0,0.0,0.0,-4000000.0,-4000000.0,-20403596.7784175,0.0,0.0,0.0,0.00023343324384493,0.00023343324384493,-0.00204484408649083,0.0,0.0,0.0,0.0160992190241493,2.0,1.0,0.00854796010758508,87.6,0.0,0.0
75,128.8,0.00807728831249821,0.00807728831249821,-0.00903644444444445,0.0,0.0,0.0,-4000000.0,-4000000.0,-20403596.7784175,0.0,0.0,0.0,0.00023343324384493,0.00023343324384493,-0.00204484408649083,0.0,0.0,0.0,0.0163782439592365,2.0,1.0,0.00869610977935295,88.8,0.0,0.0
76,130.0,0.00821091870393769,0.0082109187039377,-0.00915555555555556,0.0,0.0,0.0,-4000000.0,-4000000.0,-20403596.7784175,0.0,0.0,0.0,0.00023343324384493,0.00023343324384493,-0.00204484408649083,0.0,0.0,0.0,0.0166572688943237,2.0,1.0,0.00884425945112081,90.0,0.0,0.0
77,131.2,0.00834454909537718,0.00834454909537718,-0.00927466666666667,0.0,0.0,0.0,-4000000.0,-4000000.0,-20403596.7784175,0.0,0.0,0.0,0.00023343324384493,0.00023343324384493,-0.00204484408649083,0.0,0.0,0.0,0.0169362938294109,2.0,1.0,0.00899240912288868,91.2,0.0,0.0
78,132.4,0.00847817948681667,0.00847817948681667,-0.00939377777777778,0.0,0.0,0.0,-4000000.0,-4000000.0,-20403596.7784175,0.0,0.0,0.0,0.00023343324384493,0.00023343324384493,-0.00204484408649083,0.0,0.0,0.0,0.017215318764498,2.0,1.0,0.00914055879465655,92.4,0.0,0.0
79,133.6,0.00861180987825616,0.00861180987825616,-0.00951288888888889,0.0,0.0,0.0,-4000000.0,-4000000.0,-20403596.7784175,0.0,0.0,0.0,0.00023343324384493,0.00023343324384493,-0.00204484408649083,0.0,0.0,0.0,0.0174943436995852,2.0,1.0,0.00928870846642441,93.6,0.0,0.0
80,134.8,0.00874544026969565,0.00874544026969565,-0.009632,0.0,0.0,0.0,-4000000.0,-4000000.0,-20403596.7784175,0.0,0.0,0.0,0.00023343324384493,0.00023343324384493,-0.00204484408649083,0.0,0.0,0.0,0.0177733686346724,2.0,1.0,0.00943685813819228,94.8,0.0,0.0
81,136.0,0.00887907066113514,0.00887907066113514,-0.00975111111111111,0.0,0.0,0.0,-4000000.0,-4000000.0,-20403596.7784175,0.0,0.0,0.0,0.00023343324384493,0.00023343324384493,-0.00204484408649083,0.0,0.0,0.0,0.0180523935697596,2.0,1.0,0.00958500780996015,96.0,0.0,0.0
82,137.2,0.00901270105257463,0.00901270105257463,-0.00987022222222222,0.0,0.0,0.0,-4000000.0,-4000000.0,-20403596.7784175,0.0,0.0,0.0,0.00023343324384493,0.00023343324384493,-0.00204484408649083,0.0,0.0,0.0,0.0183314185048468,2.0,1.0,0.00973315748172801,97.2,0.0,0.0
83,138.4,0.00914633144401412,0.00914633144401412,-0.00998933333333333,0.0,0.0,0.0,-4000000.0,-4000000.0,-20403596.7784175,0.0,0.0,0.0,0.00023343324384493,0.00023343324384493,-0.00204484408649083,0.0,0.0,0.0,0.0186104434399339,2.0,1.0,0.00988130715349588,98.4,0.0,0.0
84,139.6,0.00927996183545361,0.00927996183545361,-0.0101084444444444,0.0,0.0,0.0,-4000000.0,-4000000.0,-20403596.7784175,0.0,0.0,0.0,0.00023343324384493,0.00023343324384493,-0.00204484408649083,0.0,0.0,0.0,0.0188894683750211,2.0,1.0,0.0100294568252637,99.6,0.0,0.0
85,140.8,0.0094135922268931,0.0094135922268931,-0.0102275555555556,0.0,0.0,0.0,-4000000.0,-4000000.0,-20403596.7784175,0.0,0.0,0.0,0.00023343324384493,0.00023343324384493,-0.00204484408649083,0.0,0.0,0.0,0.0191684933101083,2.0,1.0,0.0101776064970316,100.8,0.0,0.0
86,142.0,0.00954722261833258,0.00954722261833259,-0.0103466666666667,0.0,0.0,0.0,-4000000.0,-4000000.0,-20403596.7784175,0.0,0.0,0.0,0.00023343324384493,0.00023343324384493,-0.00204484408649083,0.0,0.0,0.0,0.0194475182451955,2.0,1.0,0.0103257561687995,102.0,0.0,0.0
