,INST,EPXX,EPYY,EPZZ,EPXY,EPXZ,EPYZ,SIXX,SIYY,SIZZ,SIXY,SIXZ,SIYZ,EPXX_EL,EPYY_EL,EPZZ_EL,EPXY_EL,EPXZ_EL,EPYZ_EL,LAMBDA,NITER,IP,EVP,GAMMAP,TIME,E_STORED,E_DISSIPATED
7,47.2,-4.35555555555553e-05,-4.35555555555553e-05,-0.000936888888888889,0.0,0.0,0.0,-4000000.0,-4000000.0,-10432000.0,0.0,0.0,0.0,-4.35555555555555e-05,-4.35555555555555e-05,-0.000936888888888889,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.2,0.0,0.0
8,48.4,-1.37777777777776e-05,-1.37777777777776e-05,-0.001056,0.0,0.0,0.0,-4000000.0,-4000000.0,-11504000.0,0.0,0.0,0.0,-1.37777777777778e-05,-1.37777777777778e-05,-0.001056,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.4,0.0,0.0
9,49.6,1.60000000000003e-05,1.60000000000002e-05,-0.00117511111111111,0.0,0.0,0.0,-4000000.0,-4000000.0,-12576000.0,0.0,0.0,0.0,1.6e-05,1.60000000000001e-05,-0.00117511111111111,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9.6,0.0,0.0
10,50.8,4.5777777777778e-05,4.57777777777779e-05,-0.00129422222222222,0.0,0.0,0.0,-4000000.0,-4000000.0,-13648000.0,0.0,0.0,0.0,4.57777777777777e-05,4.57777777777777e-05,-0.00129422222222222,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,10.8,0.0,0.0
11,52.0,7.55555555555558e-05,7.55555555555557e-05,-0.00141333333333333,0.0,0.0,0.0,-4000000.0,-4000000.0,-14720000.0,0.0,0.0,0.0,7.55555555555556e-05,7.55555555555556e-05,-0.00141333333333333,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,12.0,0.0,0.0
12,53.2,0.000105333333333334,0.000105333333333334,-0.00153244444444444,0.0,0.0,0.0,-4000000.0,-4000000.0,-15792000.0,0.0,0.0,0.0,0.000105333333333333,0.000105333333333333,-0.00153244444444444,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,13.2,0.0,0.0
13,54.4,0.000135111111111111,0.000135111111111111,-0.00165155555555556,0.0,0.0,0.0,-4000000.0,-4000000.0,-16864000.0,0.0,0.0,0.0,0.000135111111111111,0.000135111111111111,-0.00165155555555556,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,14.4,0.0,0.0
14,55.6,0.000164888888888889,0.000164888888888889,-0.00177066666666667,0.0,0.0,0.0,-4000000.0,-4000000.0,-17936000.0,0.0,0.0,0.0,0.000164888888888889,0.000164888888888889,-0.00177066666666667,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,15.6,0.0,0.0
15,56.8,0.000276315353051254,0.000276315353051254,-0.00188977777777778,0.0,0.0,0.0,-4000000.0,-4000000.0,-18165196.0616284,0.0,0.0,0.0,0.000171255446156344,0.000171255446156344,-0.00179613289573649,0.0,0.0,0.0,0.000219368763241942,2.0,1.0,0.000116474931748528,0.000132469859290801,16.8,0.0,0.0
16,58.0,0.000409945744490744,0.000409945744490744,-0.00200888888888889,0.0,0.0,0.0,-4000000.0,-4000000.0,-18165196.0616284,0.0,0.0,0.0,0.000171255446156343,0.000171255446156344,-0.00179613289573649,0.0,0.0,0.0,0.000498393698329122,2.0,1.0,0.000264624603516395,0.000300964194324535,18.0,0.0,0.0
17,59.2,0.000543576135930232,0.000543576135930232,-0.002128,0.0,0.0,0.0,-4000000.0,-4000000.0,-18165196.0616284,0.0,0.0,0.0,0.000171255446156344,0.000171255446156344,-0.00179613289573649,0.0,0.0,0.0,0.000777418633416301,2.0,1.0,0.000412774275284262,0.000469458529358268,19.2,0.0,0.0
18,60.4,0.000677206527369723,0.000677206527369722,-0.00224711111111111,0.0,0.0,0.0,-4000000.00000001,-4000000.00000001,-18165196.0616284,0.0,0.0,0.0,0.000171255446156343,0.000171255446156343,-0.00179613289573649,0.0,0.0,0.0,0.00105644356850348,2.0,1.0,0.000560923947052129,0.000637952864392002,20.4,0.0,0.0
19,61.6,0.000810836918809212,0.000810836918809212,-0.00236622222222222,0.0,0.0,0.0,-4000000.0,-4000000.0,-18165196.0616284,0.0,0.0,0.0,0.000171255446156344,0.000171255446156344,-0.00179613289573649,0.0,0.0,0.0,0.00133546850359066,2.0,1.0,0.000709073618819996,0.000806447199425735,21.6,0.0,0.0
20,62.8,0.0009444673102487,0.0009444673102487,-0.00248533333333333,0.0,0.0,0.0,-4000000.0,-4000000.0,-18165196.0616284,0.0,0.0,0.0,0.000171255446156344,0.000171255446156344,-0.00179613289573649,0.0,0.0,0.0,0.00161449343867784,2.0,1.0,0.000857223290587862,0.000974941534459468,22.8,0.0,0.0
21,64.0,0.00107809770168819,0.00107809770168819,-0.00260444444444444,0.0,0.0,0.0,-4000000.00000001,-4000000.00000001,-18165196.0616284,0.0,0.0,0.0,0.000171255446156343,0.000171255446156343,-0.00179613289573649,0.0,0.0,0.0,0.00189351837376502,2.0,1.0,0.00100537296235573,0.0011434358694932,24.0,0.0,0.0
22,65.2,0.00121172809312768,0.00121172809312768,-0.00272355555555556,0.0,0.0,0.0,-4000000.0,-4000000.0,-18165196.0616284,0.0,0.0,0.0,0.000171255446156344,0.000171255446156344,-0.00179613289573649,0.0,0.0,0.0,0.0021725433088522,2.0,1.0,0.0011535226341236,0.00131193020452694,25.2,0.0,0.0
