,INST,EPXX,EPYY,EPZZ,EPXY,EPXZ,EPYZ,SIXX,SIYY,SIZZ,SIXY,SIXZ,SIYZ,EPXX_EL,EPYY_EL,EPZZ_EL,EPXY_EL,EPXZ_EL,EPYZ_EL,LAMBDA,NITER,IP,EVP,GAMMAP,TIME,E_STORED,E_DISSIPATED
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,40.0,-0.000222222222222222,-0.000222222222222222,-0.000222222222222222,0.0,0.0,0.0,-4000000.0,-4000000.0,-4000000.0,0.0,0.0,0.0,-0.000222222222222222,-0.000222222222222222,-0.000222222222222222,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,40.0,0.0,0.0
2,41.2,-0.000192444444444444,-0.000192444444444444,-0.000341333333333333,0.0,0.0,0.0,-4000000.0,-4000000.0,-5072000.0,0.0,0.0,0.0,-0.000192444444444444,-0.000192444444444444,-0.000341333333333334,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.2,0.0,0.0
3,42.4,-0.000162666666666666,-0.000162666666666667,-0.000460444444444444,0.0,0.0,0.0,-4000000.0,-4000000.0,-6144000.0,0.0,0.0,0.0,-0.000162666666666667,-0.000162666666666667,-0.000460444444444444,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.4,0.0,0.0
4,43.6,-0.000132888888888889,-0.000132888888888889,-0.000579555555555555,0.0,0.0,0.0,-4000000.0,-4000000.0,-7216000.0,0.0,0.0,0.0,-0.000132888888888889,-0.000132888888888889,-0.000579555555555556,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.6,0.0,0.0
5,44.8,-0.000103111111111111,-0.000103111111111111,-0.000698666666666666,0.0,0.0,0.0,-4000000.0,-4000000.0,-8288000.0,0.0,0.0,0.0,-0.000103111111111111,-0.000103111111111111,-0.000698666666666666,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.8,0.0,0.0
6,46.0,-7.33333333333332e-05,-7.33333333333332e-05,-0.000817777777777778,0.0,0.0,0.0,-4000000.0,-4000000.0,-9360000.0,0.0,0.0,0.0,-7.33333333333334e-05,-7.33333333333334e-05,-0.000817777777777778,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0
7,47.2,-4.35555555555553e-05,-4.35555555555553e-05,-0.000936888888888889,0.0,0.0,0.0,-4000000.0,-4000000.0,-10432000.0,0.0,0.0,0.0,-4.35555555555555e-05,-4.35555555555555e-05,-0.000936888888888889,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.2,0.0,0.0
8,48.4,-1.37777777777776e-05,-1.37777777777776e-05,-0.001056,0.0,0.0,0.0,-4000000.0,-4000000.0,-11504000.0,0.0,0.0,0.0,-1.37777777777778e-05,-1.37777777777778e-05,-0.001056,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.4,0.0,0.0
9,49.6,1.60000000000003e-05,1.60000000000002e-05,-0.00117511111111111,0.0,0.0,0.0,-4000000.0,-4000000.0,-12576000.0,0.0,0.0,0.0,1.6e-05,1.60000000000001e-05,-0.00117511111111111,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9.6,0.0,0.0
10,50.8,4.5777777777778e-05,4.57777777777779e-05,-0.00129422222222222,0.0,0.0,0.0,-4000000.0,-4000000.0,-13648000.0,0.0,0.0,0.0,4.57777777777777e-05,4.57777777777777e-05,-0.00129422222222222,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,10.8,0.0,0.0
11,52.0,7.55555555555558e-05,7.55555555555557e-05,-0.00141333333333333,0.0,0.0,0.0,-4000000.0,-4000000.0,-14720000.0,0.0,0.0,0.0,7.55555555555556e-05,7.55555555555556e-05,-0.00141333333333333,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,12.0,0.0,0.0
12,53.2,0.000105333333333334,0.000105333333333334,-0.00153244444444444,0.0,0.0,0.0,-4000000.0,-4000000.0,-15792000.0,0.0,0.0,0.0,0.000105333333333333,0.000105333333333333,-0.00153244444444444,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,13.2,0.0,0.0
13,54.4,0.000135111111111111,0.000135111111111111,-0.00165155555555556,0.0,0.0,0.0,-4000000.0,-4000000.0,-16864000.0,0.0,0.0,0.0,0.000135111111111111,0.000135111111111111,-0.00165155555555556,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,14.4,0.0,0.0
14,55.6,0.000236475526408285,0.000236475526408285,-0.00177066666666667,0.0,0.0,0.0,-4000000.00002171,-4000000.00002171,-17202234.2604611,0.0,0.0,0.0,0.00014450650723322,0.00014450650723322,-0.00168913714005002,0.0,0.0,0.0,0.000192876082646104,3.0,1.0,0.000102408511723027,0.000115665697195416,15.6,0.0,0.0
15,56.8,0.000370838284491248,0.000370838284491248,-0.00188977777777778,0.0,0.0,0.0,-4000000.00001006,-4000000.00001006,-17202234.2604099,0.0,0.0,0.0,0.000144506507232771,0.000144506507232771,-0.00168913714004499,0.0,0.0,0.0,0.00047465969483953,2.0,1.0,0.000252022916768859,0.000284648276660163,16.8,0.0,0.0
16,58.0,0.000505201042568987,0.000505201042568986,-0.00200888888888889,0.0,0.0,0.0,-3999999.99999994,-3999999.99999994,-17202234.2603871,0.0,0.0,0.0,0.00014450650723298,0.00014450650723298,-0.00168913714004302,0.0,0.0,0.0,0.000756443307025742,2.0,1.0,0.000401637321810859,0.00045363085612058,18.0,0.0,0.0
17,59.2,0.00063956380064429,0.00063956380064429,-0.002128,0.0,0.0,0.0,-3999999.99999994,-3999999.99999994,-17202234.2603871,0.0,0.0,0.0,0.00014450650723298,0.00014450650723298,-0.00168913714004302,0.0,0.0,0.0,0.00103822691920729,2.0,1.0,0.000551251726850382,0.000622613435578199,19.2,0.0,0.0
18,60.4,0.000773926558719594,0.000773926558719594,-0.00224711111111111,0.0,0.0,0.0,-4000000.0,-4000000.0,-17202234.2603872,0.0,0.0,0.0,0.000144506507232979,0.000144506507232979,-0.00168913714004303,0.0,0.0,0.0,0.00132001053138881,2.0,1.0,0.000700866131889891,0.000791596015035802,20.4,0.0,0.0
19,61.6,0.00090828931679491,0.00090828931679491,-0.00236622222222222,0.0,0.0,0.0,-3999999.99999994,-3999999.99999994,-17202234.2603871,0.0,0.0,0.0,0.00014450650723298,0.00014450650723298,-0.00168913714004302,0.0,0.0,0.0,0.00160179414357037,2.0,1.0,0.000850480536929427,0.000960578594493436,21.6,0.0,0.0
20,62.8,0.00104265207487021,0.00104265207487021,-0.00248533333333333,0.0,0.0,0.0,-4000000.0,-4000000.0,-17202234.2603872,0.0,0.0,0.0,0.000144506507232979,0.000144506507232979,-0.00168913714004303,0.0,0.0,0.0,0.00188357775575189,2.0,1.0,0.00100009494196894,0.00112956117395104,22.8,0.0,0.0
21,64.0,0.00117701483294553,0.00117701483294553,-0.00260444444444444,0.0,0.0,0.0,-3999999.99999994,-3999999.99999994,-17202234.2603871,0.0,0.0,0.0,0.00014450650723298,0.00014450650723298,-0.00168913714004302,0.0,0.0,0.0,0.00216536136793346,2.0,1.0,0.00114970934700847,0.00129854375340867,24.0,0.0,0.0
22,65.2,0.00131137759102084,0.00131137759102084,-0.00272355555555556,0.0,0.0,0.0,-4000000.0,-4000000.0,-17202234.2603872,0.0,0.0,0.0,0.000144506507232979,0.000144506507232979,-0.00168913714004303,0.0,0.0,0.0,0.00244714498011498,2.0,1.0,0.00129932375204798,0.00146752633286628,25.2,0.0,0.0
23,66.4,0.00144574034909615,0.00144574034909615,-0.00284266666666667,0.0,0.0,0.0,-3999999.99999994,-3999999.99999994,-17202234.2603871,0.0,0.0,0.0,0.00014450650723298,0.00014450650723298,-0.00168913714004302,0.0,0.0,0.0,0.00272892859229656,2.0,1.0,0.00144893815708752,0.00163650891232391,26.4,0.0,0.0
24,67.6,0.00158010310717145,0.00158010310717145,-0.00296177777777778,0.0,0.0,0.0,-3999999.99999994,-3999999.99999994,-17202234.2603871,0.0,0.0,0.0,0.00014450650723298,0.00014450650723298,-0.00168913714004302,0.0,0.0,0.0,0.0030107122044781,2.0,1.0,0.00159855256212704,0.00180549149178153,27.6,0.0,0.0
25,68.8,0.00171446586524676,0.00171446586524676,-0.00308088888888889,0.0,0.0,0.0,-4000000.0,-4000000.0,-17202234.2603872,0.0,0.0,0.0,0.000144506507232979,0.000144506507232979,-0.00168913714004303,0.0,0.0,0.0,0.00329249581665962,2.0,1.0,0.00174816696716655,0.00197447407123913,28.8,0.0,0.0
26,70.0,0.00184882862332208,0.00184882862332208,-0.0032,0.0,0.0,0.0,-3999999.99999994,-3999999.99999994,-17202234.2603871,0.0,0.0,0.0,0.00014450650723298,0.00014450650723298,-0.00168913714004302,0.0,0.0,0.0,0.00357427942884119,2.0,1.0,0.00189778137220609,0.00214345665069677,30.0,0.0,0.0
27,71.2,0.00198319138139738,0.00198319138139738,-0.00331911111111111,0.0,0.0,0.0,-4000000.0,-4000000.0,-17202234.2603872,0.0,0.0,0.0,0.000144506507232979,0.000144506507232979,-0.00168913714004303,0.0,0.0,0.0,0.00385606304102271,2.0,1.0,0.0020473957772456,0.00231243923015437,31.2,0.0,0.0
28,72.4,0.0021175541394727,0.0021175541394727,-0.00343822222222222,0.0,0.0,0.0,-3999999.99999994,-3999999.99999994,-17202234.2603871,0.0,0.0,0.0,0.00014450650723298,0.00014450650723298,-0.00168913714004302,0.0,0.0,0.0,0.00413784665320428,2.0,1.0,0.00219701018228513,0.00248142180961201,32.4,0.0,0.0
29,73.6,0.002251916897548,0.002251916897548,-0.00355733333333333,0.0,0.0,0.0,-4000000.0,-4000000.0,-17202234.2603872,0.0,0.0,0.0,0.000144506507232979,0.000144506507232979,-0.00168913714004303,0.0,0.0,0.0,0.0044196302653858,2.0,1.0,0.00234662458732464,0.00265040438906961,33.6,0.0,0.0
30,74.8,0.00238627965562332,0.00238627965562332,-0.00367644444444444,0.0,0.0,0.0,-4000000.0,-4000000.0,-17202234.2603872,0.0,0.0,0.0,0.000144506507232979,0.000144506507232979,-0.00168913714004303,0.0,0.0,0.0,0.00470141387756734,2.0,1.0,0.00249623899236416,0.00281938696852723,34.8,0.0,0.0
31,76.0,0.00252064241369863,0.00252064241369863,-0.00379555555555556,0.0,0.0,0.0,-4000000.0,-4000000.0,-17202234.2603872,0.0,0.0,0.0,0.000144506507232979,0.000144506507232979,-0.00168913714004303,0.0,0.0,0.0,0.00498319748974888,2.0,1.0,0.00264585339740369,0.00298836954798484,36.0,0.0,0.0
32,77.2,0.00265500517177395,0.00265500517177395,-0.00391466666666667,0.0,0.0,0.0,-4000000.0,-4000000.0,-17202234.2603872,0.0,0.0,0.0,0.000144506507232979,0.000144506507232979,-0.00168913714004303,0.0,0.0,0.0,0.00526498110193043,2.0,1.0,0.00279546780244321,0.00315735212744246,37.2,0.0,0.0
33,78.4,0.00278936792984927,0.00278936792984927,-0.00403377777777778,0.0,0.0,0.0,-4000000.0,-4000000.0,-17202234.2603872,0.0,0.0,0.0,0.000144506507232979,0.000144506507232979,-0.00168913714004303,0.0,0.0,0.0,0.00554676471411198,2.0,1.0,0.00294508220748273,0.00332633470690008,38.4,0.0,0.0
34,79.6,0.00292373068792458,0.00292373068792458,-0.00415288888888889,0.0,0.0,0.0,-4000000.0,-4000000.0,-17202234.2603872,0.0,0.0,0.0,0.000144506507232979,0.000144506507232979,-0.00168913714004303,0.0,0.0,0.0,0.00582854832629352,2.0,1.0,0.00309469661252225,0.0034953172863577,39.6,0.0,0.0
35,80.8,0.0030580934459999,0.0030580934459999,-0.004272,0.0,0.0,0.0,-3999999.99999994,-3999999.99999994,-17202234.2603871,0.0,0.0,0.0,0.00014450650723298,0.00014450650723298,-0.00168913714004302,0.0,0.0,0.0,0.00611033193847509,2.0,1.0,0.00324431101756179,0.00366429986581533,40.8,0.0,0.0
36,82.0,0.0031924562040752,0.0031924562040752,-0.00439111111111111,0.0,0.0,0.0,-4000000.0,-4000000.0,-17202234.2603872,0.0,0.0,0.0,0.000144506507232979,0.000144506507232979,-0.00168913714004303,0.0,0.0,0.0,0.00639211555065661,2.0,1.0,0.0033939254226013,0.00383328244527294,42.0,0.0,0.0
37,83.2,0.00332681896215052,0.00332681896215052,-0.00451022222222222,0.0,0.0,0.0,-3999999.99999994,-3999999.99999994,-17202234.2603871,0.0,0.0,0.0,0.00014450650723298,0.00014450650723298,-0.00168913714004302,0.0,0.0,0.0,0.00667389916283818,2.0,1.0,0.00354353982764083,0.00400226502473057,43.2,0.0,0.0
38,84.4,0.00346118172022583,0.00346118172022583,-0.00462933333333333,0.0,0.0,0.0,-4000000.0,-4000000.0,-17202234.2603872,0.0,0.0,0.0,0.000144506507232979,0.000144506507232979,-0.00168913714004303,0.0,0.0,0.0,0.0069556827750197,2.0,1.0,0.00369315423268035,0.00417124760418818,44.4,0.0,0.0
39,85.6,0.00359554447830114,0.00359554447830114,-0.00474844444444444,0.0,0.0,0.0,-3999999.99999994,-3999999.99999994,-17202234.2603871,0.0,0.0,0.0,0.00014450650723298,0.00014450650723298,-0.00168913714004302,0.0,0.0,0.0,0.00723746638720127,2.0,1.0,0.00384276863771988,0.00434023018364581,45.6,0.0,0.0
40,86.8,0.00372990723637645,0.00372990723637645,-0.00486755555555555,0.0,0.0,0.0,-4000000.0,-4000000.0,-17202234.2603872,0.0,0.0,0.0,0.000144506507232979,0.000144506507232979,-0.00168913714004303,0.0,0.0,0.0,0.00751924999938278,2.0,1.0,0.00399238304275939,0.00450921276310341,46.8,0.0,0.0
41,88.0,0.00386426999445176,0.00386426999445176,-0.00498666666666667,0.0,0.0,0.0,-3999999.99999994,-3999999.99999994,-17202234.2603871,0.0,0.0,0.0,0.00014450650723298,0.00014450650723298,-0.00168913714004302,0.0,0.0,0.0,0.00780103361156436,2.0,1.0,0.00414199744779893,0.00467819534256105,48.0,0.0,0.0
42,89.2,0.00399863275252707,0.00399863275252707,-0.00510577777777778,0.0,0.0,0.0,-4000000.0,-4000000.0,-17202234.2603872,0.0,0.0,0.0,0.000144506507232979,0.000144506507232979,-0.00168913714004303,0.0,0.0,0.0,0.00808281722374587,2.0,1.0,0.00429161185283844,0.00484717792201865,49.2,0.0,0.0
