,INST,EPXX,EPYY,EPZZ,EPXY,EPXZ,EPYZ,SIXX,SIYY,SIZZ,SIXY,SIXZ,SIYZ,EPXX_EL,EPYY_EL,EPZZ_EL,EPXY_EL,EPXZ_EL,EPYZ_EL,LAMBDA,NITER,IP,EVP,GAMMAP,TIME,E_STORED,E_DISSIPATED
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,40.0,-0.000222222222222222,-0.000222222222222222,-0.000222222222222222,0.0,0.0,0.0,-4000000.0,-4000000.0,-4000000.0,0.0,0.0,0.0,-0.000222222222222222,-0.000222222222222222,-0.000222222222222222,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,40.0,0.0,0.0
2,41.2,-0.000192444444444444,-0.000192444444444444,-0.000341333333333333,0.0,0.0,0.0,-4000000.0,-4000000.0,-5072000.0,0.0,0.0,0.0,-0.000192444444444444,-0.000192444444444444,-0.000341333333333334,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.2,0.0,0.0
3,42.4,-0.000162666666666666,-0.000162666666666667,-0.000460444444444444,0.0,0.0,0.0,-4000000.0,-4000000.0,-6144000.0,0.0,0.0,0.0,-0.000162666666666667,-0.000162666666666667,-0.000460444444444444,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.4,0.0,0.0
4,43.6,-0.000132888888888889,-0.000132888888888889,-0.000579555555555555,0.0,0.0,0.0,-4000000.0,-4000000.0,-7216000.0,0.0,0.0,0.0,-0.000132888888888889,-0.000132888888888889,-0.000579555555555556,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.6,0.0,0.0
5,44.8,-0.000103111111111111,-0.000103111111111111,-0.000698666666666666,0.0,0.0,0.0,-4000000.0,-4000000.0,-8288000.0,0.0,0.0,0.0,-0.000103111111111111,-0.000103111111111111,-0.000698666666666666,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.8,0.0,0.0
6,46.0,-7.33333333333332e-05,-7.33333333333332e-05,-0.000817777777777778,0.0,0.0,0.0,-4000000.0,-4000000.0,-9360000.0,0.0,0.0,0.0,-7.33333333333334e-05,-7.33333333333334e-05,-0.000817777777777778,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0
7,47.2,-4.35555555555553e-05,-4.35555555555553e-05,-0.000936888888888889,0.0,0.0,0.0,-4000000.0,-4000000.0,-10432000.0,0.0,0.0,0.0,-4.35555555555555e-05,-4.35555555555555e-05,-0.000936888888888889,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.2,0.0,0.0
8,48.4,-1.37777777777776e-05,-1.37777777777776e-05,-0.001056,0.0,0.0,0.0,-4000000.0,-4000000.0,-11504000.0,0.0,0.0,0.0,-1.37777777777778e-05,-1.37777777777778e-05,-0.001056,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.4,0.0,0.0
9,49.6,1.60000000000003e-05,1.60000000000002e-05,-0.00117511111111111,0.0,0.0,0.0,-4000000.0,-4000000.0,-12576000.0,0.0,0.0,0.0,1.6e-05,1.60000000000001e-05,-0.00117511111111111,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9.6,0.0,0.0
10,50.8,4.5777777777778e-05,4.57777777777779e-05,-0.00129422222222222,0.0,0.0,0.0,-4000000.0,-4000000.0,-13648000.0,0.0,0.0,0.0,4.57777777777777e-05,4.57777777777777e-05,-0.00129422222222222,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,10.8,0.0,0.0
11,52.0,7.55555555555558e-05,7.55555555555557e-05,-0.00141333333333333,0.0,0.0,0.0,-4000000.0,-4000000.0,-14720000.0,0.0,0.0,0.0,7.55555555555556e-05,7.55555555555556e-05,-0.00141333333333333,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,12.0,0.0,0.0
12,53.2,0.000105333333333334,0.000105333333333334,-0.00153244444444444,0.0,0.0,0.0,-4000000.0,-4000000.0,-15792000.0,0.0,0.0,0.0,0.000105333333333333,0.000105333333333333,-0.00153244444444444,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,13.2,0.0,0.0
13,54.4,0.000139315517635913,0.000139315517635913,-0.00165155555555556,0.0,0.0,0.0,-4000000.00000002,-4000000.00000002,-16821813.1413311,0.0,0.0,0.0,0.000133939253925861,0.000133939253925861,-0.00164686812681456,0.0,0.0,0.0,1.14230004362388e-05,4.0,1.0,6.06509867909916e-06,6.70912830069487e-06,14.4,0.0,0.0
14,55.6,0.000275930446526348,0.000275930446526348,-0.00177066666666667,0.0,0.0,0.0,-3999999.9999824,-3999999.9999824,-16821813.1412906,0.0,0.0,0.0,0.000133939253926207,0.000133939253926207,-0.00164686812681105,0.0,0.0,0.0,0.000301690084887823,2.0,1.0,0.000160183845353413,0.000177193154973406,15.6,0.0,0.0
15,56.8,0.00041254537541242,0.000412545375412419,-0.00188977777777778,0.0,0.0,0.0,-3999999.9999824,-3999999.9999824,-16821813.1412906,0.0,0.0,0.0,0.000133939253926207,0.000133939253926207,-0.00164686812681105,0.0,0.0,0.0,0.000591957169330887,2.0,1.0,0.000314302592023204,0.000347677181641113,16.8,0.0,0.0
16,58.0,0.000549160304298504,0.000549160304298504,-0.00200888888888889,0.0,0.0,0.0,-4000000.0,-4000000.0,-16821813.141331,0.0,0.0,0.0,0.000133939253925861,0.000133939253925861,-0.00164686812681456,0.0,0.0,0.0,0.000882224253765407,2.0,1.0,0.000468421338688457,0.000518161208303818,18.0,0.0,0.0
17,59.2,0.000685775233188935,0.000685775233188935,-0.002128,0.0,0.0,0.0,-3999999.9999824,-3999999.9999824,-16821813.1412906,0.0,0.0,0.0,0.000133939253926207,0.000133939253926207,-0.00164686812681105,0.0,0.0,0.0,0.00117249133821698,2.0,1.0,0.000622540085362767,0.000688645234976523,19.2,0.0,0.0
18,60.4,0.000822390162075018,0.000822390162075018,-0.00224711111111111,0.0,0.0,0.0,-4000000.0,-4000000.0,-16821813.141331,0.0,0.0,0.0,0.000133939253925861,0.000133939253925861,-0.00164686812681456,0.0,0.0,0.0,0.0014627584226515,2.0,1.0,0.00077665883202802,0.000859129261639228,20.4,0.0,0.0
19,61.6,0.000959005090965448,0.000959005090965448,-0.00236622222222222,0.0,0.0,0.0,-3999999.9999824,-3999999.9999824,-16821813.1412906,0.0,0.0,0.0,0.000133939253926207,0.000133939253926207,-0.00164686812681105,0.0,0.0,0.0,0.00175302550710307,2.0,1.0,0.000930777578702328,0.00102961328831193,21.6,0.0,0.0
20,62.8,0.00109562001985153,0.00109562001985153,-0.00248533333333333,0.0,0.0,0.0,-4000000.0,-4000000.0,-16821813.141331,0.0,0.0,0.0,0.000133939253925861,0.000133939253925861,-0.00164686812681456,0.0,0.0,0.0,0.00204329259153759,2.0,1.0,0.00108489632536758,0.00120009731497464,22.8,0.0,0.0
21,64.0,0.00123223494874197,0.00123223494874197,-0.00260444444444444,0.0,0.0,0.0,-4000000.0,-4000000.0,-16821813.141331,0.0,0.0,0.0,0.000133939253925861,0.000133939253925861,-0.00164686812681456,0.0,0.0,0.0,0.00233355967598062,2.0,1.0,0.00123901507203735,0.00137058134164234,24.0,0.0,0.0
22,65.2,0.0013688498776324,0.0013688498776324,-0.00272355555555556,0.0,0.0,0.0,-3999999.9999824,-3999999.9999824,-16821813.1412906,0.0,0.0,0.0,0.000133939253926207,0.000133939253926207,-0.00164686812681105,0.0,0.0,0.0,0.0026238267604322,2.0,1.0,0.00139313381871166,0.00154106536831504,25.2,0.0,0.0
23,66.4,0.00150546480651849,0.00150546480651849,-0.00284266666666667,0.0,0.0,0.0,-4000000.0,-4000000.0,-16821813.141331,0.0,0.0,0.0,0.000133939253925861,0.000133939253925861,-0.00164686812681456,0.0,0.0,0.0,0.00291409384486672,2.0,1.0,0.00154725256537692,0.00171154939497775,26.4,0.0,0.0
24,67.6,0.00164207973540892,0.00164207973540892,-0.00296177777777778,0.0,0.0,0.0,-3999999.9999824,-3999999.9999824,-16821813.1412906,0.0,0.0,0.0,0.000133939253926207,0.000133939253926207,-0.00164686812681105,0.0,0.0,0.0,0.00320436092931829,2.0,1.0,0.00170137131205122,0.00188203342165045,27.6,0.0,0.0
25,68.8,0.001778694664295,0.001778694664295,-0.00308088888888889,0.0,0.0,0.0,-4000000.0,-4000000.0,-16821813.141331,0.0,0.0,0.0,0.000133939253925861,0.000133939253925861,-0.00164686812681456,0.0,0.0,0.0,0.00349462801375281,2.0,1.0,0.00185549005871648,0.00205251744831316,28.8,0.0,0.0
26,70.0,0.00191530959318543,0.00191530959318543,-0.0032,0.0,0.0,0.0,-3999999.9999824,-3999999.9999824,-16821813.1412906,0.0,0.0,0.0,0.000133939253926207,0.000133939253926207,-0.00164686812681105,0.0,0.0,0.0,0.00378489509820438,2.0,1.0,0.00200960880539079,0.00222300147498586,30.0,0.0,0.0
27,71.2,0.00205192452207152,0.00205192452207152,-0.00331911111111111,0.0,0.0,0.0,-4000000.0,-4000000.0,-16821813.141331,0.0,0.0,0.0,0.000133939253925861,0.000133939253925861,-0.00164686812681456,0.0,0.0,0.0,0.0040751621826389,2.0,1.0,0.00216372755205604,0.00239348550164857,31.2,0.0,0.0
28,72.4,0.00218853945096195,0.00218853945096195,-0.00343822222222222,0.0,0.0,0.0,-3999999.9999824,-3999999.9999824,-16821813.1412906,0.0,0.0,0.0,0.000133939253926207,0.000133939253926207,-0.00164686812681105,0.0,0.0,0.0,0.00436542926709048,2.0,1.0,0.00231784629873035,0.00256396952832127,32.4,0.0,0.0
29,73.6,0.00232515437984803,0.00232515437984803,-0.00355733333333333,0.0,0.0,0.0,-4000000.0,-4000000.0,-16821813.141331,0.0,0.0,0.0,0.000133939253925861,0.000133939253925861,-0.00164686812681456,0.0,0.0,0.0,0.00465569635152499,2.0,1.0,0.0024719650453956,0.00273445355498398,33.6,0.0,0.0
30,74.8,0.00246176930873846,0.00246176930873846,-0.00367644444444444,0.0,0.0,0.0,-3999999.9999824,-3999999.9999824,-16821813.1412907,0.0,0.0,0.0,0.000133939253926207,0.000133939253926207,-0.00164686812681105,0.0,0.0,0.0,0.00494596343597657,2.0,1.0,0.00262608379206991,0.00290493758165668,34.8,0.0,0.0
31,76.0,0.00259838423762454,0.00259838423762454,-0.00379555555555556,0.0,0.0,0.0,-4000000.0,-4000000.0,-16821813.141331,0.0,0.0,0.0,0.000133939253925861,0.000133939253925861,-0.00164686812681456,0.0,0.0,0.0,0.00523623052041109,2.0,1.0,0.00278020253873516,0.00307542160831939,36.0,0.0,0.0
32,77.2,0.00273499916651497,0.00273499916651497,-0.00391466666666667,0.0,0.0,0.0,-3999999.9999824,-3999999.9999824,-16821813.1412906,0.0,0.0,0.0,0.000133939253926207,0.000133939253926207,-0.00164686812681105,0.0,0.0,0.0,0.00552649760486266,2.0,1.0,0.00293432128540947,0.00324590563499209,37.2,0.0,0.0
33,78.4,0.00287161409540106,0.00287161409540106,-0.00403377777777778,0.0,0.0,0.0,-4000000.0,-4000000.0,-16821813.141331,0.0,0.0,0.0,0.000133939253925861,0.000133939253925861,-0.00164686812681456,0.0,0.0,0.0,0.00581676468929718,2.0,1.0,0.00308844003207473,0.0034163896616548,38.4,0.0,0.0
34,79.6,0.00300822902429149,0.00300822902429149,-0.00415288888888889,0.0,0.0,0.0,-3999999.9999824,-3999999.9999824,-16821813.1412906,0.0,0.0,0.0,0.000133939253926207,0.000133939253926207,-0.00164686812681105,0.0,0.0,0.0,0.00610703177374875,2.0,1.0,0.00324255877874903,0.0035868736883275,39.6,0.0,0.0
35,80.8,0.00314484395317756,0.00314484395317756,-0.004272,0.0,0.0,0.0,-3999999.9999824,-3999999.9999824,-16821813.1412906,0.0,0.0,0.0,0.000133939253926207,0.000133939253926207,-0.00164686812681105,0.0,0.0,0.0,0.00639729885819182,2.0,1.0,0.00339667752541883,0.00375735771499521,40.8,0.0,0.0
36,82.0,0.00328145888206364,0.00328145888206364,-0.00439111111111111,0.0,0.0,0.0,-4000000.0,-4000000.0,-16821813.141331,0.0,0.0,0.0,0.000133939253925861,0.000133939253925861,-0.00164686812681456,0.0,0.0,0.0,0.00668756594262634,2.0,1.0,0.00355079627208408,0.00392784174165791,42.0,0.0,0.0
37,83.2,0.00341807381095407,0.00341807381095407,-0.00451022222222222,0.0,0.0,0.0,-3999999.9999824,-3999999.9999824,-16821813.1412906,0.0,0.0,0.0,0.000133939253926207,0.000133939253926207,-0.00164686812681105,0.0,0.0,0.0,0.00697783302707791,2.0,1.0,0.00370491501875839,0.00409832576833062,43.2,0.0,0.0
38,84.4,0.00355468873984016,0.00355468873984016,-0.00462933333333333,0.0,0.0,0.0,-4000000.0,-4000000.0,-16821813.141331,0.0,0.0,0.0,0.000133939253925861,0.000133939253925861,-0.00164686812681456,0.0,0.0,0.0,0.00726810011151243,2.0,1.0,0.00385903376542364,0.00426880979499332,44.4,0.0,0.0
39,85.6,0.00369130366873059,0.00369130366873059,-0.00474844444444444,0.0,0.0,0.0,-3999999.9999824,-3999999.9999824,-16821813.1412906,0.0,0.0,0.0,0.000133939253926207,0.000133939253926207,-0.00164686812681105,0.0,0.0,0.0,0.007558367195964,2.0,1.0,0.00401315251209795,0.00443929382166603,45.6,0.0,0.0
40,86.8,0.00382791859761667,0.00382791859761667,-0.00486755555555555,0.0,0.0,0.0,-4000000.0,-4000000.0,-16821813.141331,0.0,0.0,0.0,0.000133939253925861,0.000133939253925861,-0.00164686812681456,0.0,0.0,0.0,0.00784863428039852,2.0,1.0,0.0041672712587632,0.00460977784832873,46.8,0.0,0.0
41,88.0,0.00396453352650711,0.00396453352650711,-0.00498666666666667,0.0,0.0,0.0,-4000000.0,-4000000.0,-16821813.141331,0.0,0.0,0.0,0.000133939253925861,0.000133939253925861,-0.00164686812681456,0.0,0.0,0.0,0.00813890136484155,2.0,1.0,0.00432139000543297,0.00478026187499643,48.0,0.0,0.0
42,89.2,0.00410114845539754,0.00410114845539754,-0.00510577777777778,0.0,0.0,0.0,-3999999.9999824,-3999999.9999824,-16821813.1412906,0.0,0.0,0.0,0.000133939253926207,0.000133939253926207,-0.00164686812681105,0.0,0.0,0.0,0.00842916844929312,2.0,1.0,0.00447550875210728,0.00495074590166914,49.2,0.0,0.0
