,INST,EPXX,EPYY,EPZZ,EPXY,EPXZ,EPYZ,SIXX,SIYY,SIZZ,SIXY,SIXZ,SIYZ,EPXX_EL,EPYY_EL,EPZZ_EL,EPXY_EL,EPXZ_EL,EPYZ_EL,LAMBDA,NITER,IP,EVP,TIME,C3T,E_STORED,E_DISSIPATED
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,37.1428571428572,-0.000206349206349206,-0.000206349206349206,-0.000206349206349206,0.0,0.0,0.0,-3714285.71428572,-3714285.71428572,-3714285.71428572,0.0,0.0,0.0,-0.000206349206349206,-0.000206349206349206,-0.000206349206349206,0.0,0.0,0.0,0.0,2.0,0.0,0.0,37.1428571428572,30.0000000006888,0.0,0.0
2,38.3428571428572,-0.000176555555555555,-0.000176555555555555,-0.000325523809523809,0.0,0.0,0.0,-3714285.71428572,-3714285.71428572,-4786857.14285715,0.0,0.0,0.0,-0.000176555555555556,-0.000176555555555556,-0.00032552380952381,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.2,59.9999993028967,0.0,0.0
3,39.5428571428572,-0.000146761904761904,-0.000146761904761904,-0.000444698412698412,0.0,0.0,0.0,-3714285.71428572,-3714285.71428572,-5859428.57142857,0.0,0.0,0.0,-0.000146761904761905,-0.000146761904761905,-0.000444698412698413,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.4,60.0,0.0,0.0
4,40.7428571428572,-0.000116968253968253,-0.000116968253968253,-0.000563873015873016,0.0,0.0,0.0,-3714285.71428572,-3714285.71428572,-6932000.0,0.0,0.0,0.0,-0.000116968253968254,-0.000116968253968254,-0.000563873015873016,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.6,59.9999995070736,0.0,0.0
5,41.9428571428572,-8.71746031746027e-05,-8.71746031746027e-05,-0.000683047619047618,0.0,0.0,0.0,-3714285.71428572,-3714285.71428572,-8004571.42857143,0.0,0.0,0.0,-8.71746031746034e-05,-8.71746031746034e-05,-0.000683047619047619,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.8,59.9999994308176,0.0,0.0
6,43.1428571428572,-5.73809523809518e-05,-5.73809523809519e-05,-0.000802222222222222,0.0,0.0,0.0,-3714285.71428572,-3714285.71428572,-9077142.85714286,0.0,0.0,0.0,-5.73809523809525e-05,-5.73809523809525e-05,-0.000802222222222222,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,59.9999993028967,0.0,0.0
7,44.3428571428572,-2.75873015873009e-05,-2.7587301587301e-05,-0.000921396825396825,0.0,0.0,0.0,-3714285.71428572,-3714285.71428572,-10149714.2857143,0.0,0.0,0.0,-2.75873015873016e-05,-2.75873015873016e-05,-0.000921396825396826,0.0,0.0,0.0,0.0,2.0,0.0,0.0,7.2,59.9999997154088,0.0,0.0
8,45.5428571428572,2.20634920634972e-06,2.20634920634973e-06,-0.00104057142857143,0.0,0.0,0.0,-3714285.71428572,-3714285.71428572,-11222285.7142857,0.0,0.0,0.0,2.20634920634907e-06,2.20634920634907e-06,-0.00104057142857143,0.0,0.0,0.0,0.0,2.0,0.0,0.0,8.4,59.9999995975272,0.0,0.0
9,46.7428571428572,3.20000000000006e-05,3.20000000000006e-05,-0.00115974603174603,0.0,0.0,0.0,-3714285.71428572,-3714285.71428572,-12294857.1428571,0.0,0.0,0.0,3.19999999999999e-05,3.19999999999999e-05,-0.00115974603174603,0.0,0.0,0.0,0.0,2.0,0.0,0.0,9.6,60.0,0.0,0.0
10,47.9428571428572,6.17936507936513e-05,6.17936507936513e-05,-0.00127892063492063,0.0,0.0,0.0,-3714285.71428572,-3714285.71428572,-13367428.5714286,0.0,0.0,0.0,6.17936507936506e-05,6.17936507936506e-05,-0.00127892063492063,0.0,0.0,0.0,0.0,2.0,0.0,0.0,10.8,60.0,0.0,0.0
11,49.1428571428572,9.15873015873021e-05,9.15873015873021e-05,-0.00139809523809524,0.0,0.0,0.0,-3714285.71428572,-3714285.71428572,-14440000.0,0.0,0.0,0.0,9.15873015873014e-05,9.15873015873014e-05,-0.00139809523809524,0.0,0.0,0.0,0.0,2.0,0.0,0.0,12.0,60.0,0.0,0.0
12,50.3428571428572,0.000121380952380953,0.000121380952380953,-0.00151726984126984,0.0,0.0,0.0,-3714285.71428572,-3714285.71428572,-15512571.4285714,0.0,0.0,0.0,0.000121380952380952,0.000121380952380952,-0.00151726984126984,0.0,0.0,0.0,0.0,2.0,0.0,0.0,13.2,59.9999997154088,0.0,0.0
13,51.5428571428572,0.000151174603174604,0.000151174603174604,-0.00163644444444444,0.0,0.0,0.0,-3714285.71428572,-3714285.71428572,-16585142.8571429,0.0,0.0,0.0,0.000151174603174603,0.000151174603174603,-0.00163644444444444,0.0,0.0,0.0,0.0,2.0,0.0,0.0,14.4,59.9999994308176,0.0,0.0
14,52.7428571428572,0.000180968253968255,0.000180968253968255,-0.00175561904761905,0.0,0.0,0.0,-3714285.71428572,-3714285.71428572,-17657714.2857143,0.0,0.0,0.0,0.000180968253968254,0.000180968253968254,-0.00175561904761905,0.0,0.0,0.0,0.0,2.0,0.0,0.0,15.6,59.9999995975272,0.0,0.0
